investor_name,portfolio_name,holding_id,isin,value_usd,company_name,asset_type,valid_input,direct_holding,security_mapped_sector,financial_sector,sectors_with_assets,has_ald_in_fin_sector,flag
Test,pow_eq_cb_0,BR287489,US345370CR99,13211235,NA,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR103169,US233851CK84,3437198,Daimler Finance Na Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR612658,US118230AJ01,89459,Buckeye Partners Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR50739,US718549AD00,1240863,Phillips 66 Partners Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR194203,US231021AQ97,21189603,Cummins Inc,Bonds,TRUE,TRUE,Automotive,Automotive,Aviation + Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR501682,US29273RAP47,905377,Energy Transfer Operatng,Bonds,TRUE,TRUE,Other,Other,Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR108749,US511546AB95,5478790,Enbridge Energy Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR449556,US651290AP34,1067500,NA,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR178906,US12201PAN69,908666,Burlington Resources Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR629831,US136385AV34,422021,Canadian Natl Resources,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR131800,US91913YAE05,6738145,Valero Energy Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Power + Shipping,FALSE,Included in analysis
Test,pow_eq_cb_0,BR596508,US26884LAE92,1977480,Eqt Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR541736,US00908PAA57,918825,Air Canada 2017-1aa Ptt,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation,TRUE,Included in analysis
Test,pow_eq_cb_0,BR386666,US25179SAD27,1372805,NA,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR110235,US032511AY39,13080971,Anadarko Petroleum Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Coal + Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR110486,US55336VAK61,3027653,Mplx Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR25075,US87305NAV01,1646807,NA,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR408177,US001546AT71,606200,Ak Steel Corp,Bonds,TRUE,TRUE,Steel,Steel,Aviation + Coal + Steel,TRUE,Included in analysis
Test,pow_eq_cb_0,BR388340,US35671DBJ37,6229136,Freeport-Mcmoran Inc,Bonds,TRUE,TRUE,Other,Other,Oil&Gas + Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR238301,US171798AD34,18875701,Cimarex Energy Co,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR525136,US345370CQ17,177328,NA,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR500481,US87305QCK58,996160,NA,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR171167,XS0982861287,531875,Mmc Norilsk (Mmc Fin),Bonds,TRUE,TRUE,Steel,Steel,Aviation + Oil&Gas + Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR268784,US136385AT87,40472543,Canadian Natl Resources,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR596482,US867224AA59,1801008,Suncor Energy Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR93095,US012873AK13,12885380,Ovintiv Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR533355,US20826FAD87,2059091,Conocophillips Co,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR579280,US858119BD11,799872,Steel Dynamics Inc,Bonds,TRUE,TRUE,Steel,Steel,Aviation + Steel,TRUE,Included in analysis
Test,pow_eq_cb_0,BR660042,US233851CZ53,1452577,Daimler Finance Na Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR91903,US166764AH30,6597353,Chevron Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR293207,US87425EAJ29,9078093,Repsol Oil & Gas Canada Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR17012,US845467AL33,3631250,Southwestern Energy Co,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR437866,US670346AL99,1327625,Nucor Corp,Bonds,TRUE,TRUE,Steel,Steel,Steel,TRUE,Included in analysis
Test,pow_eq_cb_0,BR665748,US31428XBA37,50794,Fedex Corp,Bonds,TRUE,TRUE,Other,Other,Aviation,FALSE,Included in analysis
Test,pow_eq_cb_0,BR502464,US055451AV01,190037,Bhp Billiton Finance Usa Ltd,Bonds,TRUE,TRUE,Coal,Coal,Coal + Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR340356,US05565QDB14,755497,Bp Capital Markets Plc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR626441,US56585AAL61,173706,Marathon Petroleum Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR339583,US680617AB35,3874253,Oleoducto Central Sa,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR86066,US65504LAK35,637500,Noble Holding International Ltd,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR289488,US26875PAP62,11970438,Eog Resources Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR489500,US380956AD47,256663,Goldcorp Inc,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR474746,US867224AA59,42956044,Suncor Energy Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR163801,US37045VAJ98,19088870,General Motors Co,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR137276,US98212BAD55,67925,Wpx Energy Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR164034,US037411BA28,258915,Apache Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR432404,US02376GAA40,9303731,Amer Airline 16-2 B Ptt,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation,TRUE,Included in analysis
Test,pow_eq_cb_0,BR156988,US43475DAA54,18225999,Holcim Capital Corp,Bonds,TRUE,TRUE,Cement,Cement,Cement + Coal + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR139284,US25179MAL72,6482685,NA,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR650565,US440543AQ93,355950,Hornbeck Offshore Serv,Bonds,TRUE,TRUE,Shipping,Shipping,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR673093,US651290AR99,865380,NA,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR151654,XS0903465127,405012,State Oil Co Of The Azer,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR223317,US718549AE82,5289750,Phillips 66 Partners Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR109030,US723787AK36,1563450,Pioneer Natural Resource,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR202328,US78454LAN01,6849500,Sm Energy Co,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR576148,US247361ZJ00,752786,Delta Air Lines Inc,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation,TRUE,Included in analysis
Test,pow_eq_cb_0,BR150792,US878744AB72,1980000,Teck Resources Ltd,Bonds,TRUE,TRUE,Other,Other,Coal + Oil&Gas + Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR225573,US56585AAF93,6266750,Marathon Petroleum Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR339643,US90932PAB40,3213329,United Air 2014-1 B Ptt,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR404067,US37045XCD66,29939,General Motors Finl Co,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR274780,US21079VAA17,128217,Contl Airlines 2010-A,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR685637,US674215AG39,80243,Oasis Petroleum Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR59248,US670346AN55,5999650,Nucor Corp,Bonds,TRUE,TRUE,Steel,Steel,Steel,TRUE,Included in analysis
Test,pow_eq_cb_0,BR451281,US48667QAM78,2639000,Kazmunaygas National Co,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR343349,XS1244160278,1626963,NA,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR155523,US345397WF64,18350341,Ford Motor Credit Co Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR582606,US30231GAC69,10319335,NA,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR323295,US03938LAS34,482694,Arcelormittal,Bonds,TRUE,TRUE,Steel,Steel,Coal + Power + Shipping + Steel,TRUE,Included in analysis
Test,pow_eq_cb_0,BR240295,US89236TDU60,1991948,Toyota Motor Credit Corp,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Aviation + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR75081,US279158AL39,1079700,Ecopetrol Sa,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR19940,US626717AG73,180727,Murphy Oil Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR84412,US166764AH30,3082875,Chevron Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR191509,US87305QCM15,17505750,NA,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR225417,US929160AV17,5105050,Vulcan Materials Co,Bonds,TRUE,TRUE,Cement,Cement,Aviation + Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR295969,US055451AX66,4903878,Bhp Billiton Finance Usa Ltd,Bonds,TRUE,TRUE,Coal,Coal,Coal + Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR91630,US13643EAA38,18233007,Suncor Energy Ventures Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR648562,US958254AF13,25988,Western Midstream Operat,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR249744,US867224AA59,1536015,Suncor Energy Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR341894,US806851AG69,220676,NA,Bonds,TRUE,TRUE,Other,Other,Oil&Gas + Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR106302,US718546AC87,531080,Phillips 66,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation,FALSE,Included in analysis
Test,pow_eq_cb_0,BR488751,US29273RBD08,3632069,Energy Transfer Operatng,Bonds,TRUE,TRUE,Other,Other,Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR376064,US05565QDB14,505230,Bp Capital Markets Plc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR174005,US055451AR98,53944000,Bhp Billiton Finance Usa Ltd,Bonds,TRUE,TRUE,Coal,Coal,Coal + Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR122808,US822582BE14,15341522,Shell International Finance Bv,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR388329,US867224AA59,1992821,Suncor Energy Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR260028,US009090AA91,2766759,Air Canada 2015-1a Ptt,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation,TRUE,Included in analysis
Test,pow_eq_cb_0,BR309859,US210805DD61,2577438,Contl Airlines 2000-2,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR24997,US378272AF53,18643500,Glencore Funding Llc,Bonds,TRUE,TRUE,Coal,Coal,Aviation + Coal + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR152544,US779382AR14,2112000,Rowan Companies Inc,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR293307,US76720AAG13,3217833,Rio Tinto Finance Usa Plc,Bonds,TRUE,TRUE,Steel,Steel,Power + Shipping + Steel,TRUE,Included in analysis
Test,pow_eq_cb_0,BR202596,US402635AL06,19095000,Gulfport Energy Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR627960,US02377UAB08,4352130,American Airlines 2013-2,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation,TRUE,Included in analysis
Test,pow_eq_cb_0,BR575672,US56585AAL61,5112050,Marathon Petroleum Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR622450,US55336VAL45,218270,Mplx Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR226696,US20825CAQ78,20991,Conocophillips,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR316735,US02377UAB08,155813,American Airlines 2013-2,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation,TRUE,Included in analysis
Test,pow_eq_cb_0,BR481144,US03674XAF33,263120,Antero Resources Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR113989,US891490AT14,9003522,Tosco Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR118889,US26875PAG63,18807120,Eog Resources Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR496769,US292505AJ36,21788257,Encana Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR13338,US013716AU93,5091532,Rio Tinto Alcan Inc,Bonds,TRUE,TRUE,Other,Other,Power + Shipping + Steel,FALSE,Included in analysis
Test,pow_eq_cb_0,BR596453,US552704AC21,912258,Meg Energy Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR302544,US881609BB61,533825,Andeavor Llc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR602705,US023764AA14,961509,Amern Airline 16-2 A Ptt,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation,TRUE,Included in analysis
Test,pow_eq_cb_0,BR253279,US29250NAL91,1310813,Enbridge Inc,Bonds,TRUE,TRUE,Other,Other,Aviation + Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR412467,US87900YAA10,204500,Teekay Corp,Bonds,TRUE,TRUE,Shipping,Shipping,Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR203851,US701885AB18,4499438,Parsley Energy Llc/Finan,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR72853,US37045XBD75,107791,General Motors Finl Co,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR488732,US166764BK59,4492620,Chevron Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR121721,US37045VAF76,8756787,General Motors Co,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR573157,US71644EAE23,64220,Suncor Energy Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR185791,US037411BA28,7277550,Apache Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR402365,US419838AA57,1956817,Hawaiian Airlines 13-1a,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation,TRUE,Included in analysis
Test,pow_eq_cb_0,BR599762,US74022DAJ90,185909,Precision Drilling Corp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR634845,US845467AL33,4150000,Southwestern Energy Co,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR671613,US626738AD06,254149,Murphy Oil Usa Inc,Bonds,TRUE,TRUE,Other,Other,Aviation,FALSE,Included in analysis
Test,pow_eq_cb_0,BR607993,US247361ZJ00,172938,Delta Air Lines Inc,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation,TRUE,Included in analysis
Test,pow_eq_cb_0,BR172153,US210805DH75,1646325,Contl Airlines 2001-1,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR287873,US247361ZL55,2018483,Delta Air Lines Inc,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation,TRUE,Included in analysis
Test,pow_eq_cb_0,BR221729,US29273RBG39,1558365,Energy Transfer Operatng,Bonds,TRUE,TRUE,Other,Other,Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR442884,US023770AB64,3809362,Amer Airln 15-1 B Ptt,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation,TRUE,Included in analysis
Test,pow_eq_cb_0,BR516889,US233851AF18,1169782,Daimler Finance Na Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR530425,US74733VAA89,6750000,Qep Resources Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR606945,US02665WAZ41,401304,American Honda Finance Corp,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR676509,US79970YAD76,118300,Sanchez Energy Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR72613,US71656LBP58,95400,Petroleos Mexicanos,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR307051,US912909AM02,1957213,United States Steel Corp,Bonds,TRUE,TRUE,Steel,Steel,Aviation + Power + Steel,TRUE,Included in analysis
Test,pow_eq_cb_0,BR440336,US89153VAL36,3181031,NA,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR282972,US89152UAF93,13161061,Total Capital Sa,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR542285,US78355HKD07,444100,Ryder System Inc,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR590162,US89356BAA61,3767950,Transcanada Trust,Bonds,TRUE,TRUE,Other,Other,Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR612604,US136385AP65,129064,Canadian Natl Resources,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR426069,US233851CS11,1507096,Daimler Finance Na Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR249989,US233835AQ08,10582600,Daimler Finance Na Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR624105,US398433AH55,976752,NA,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR193946,US89233P4C77,11482764,Toyota Motor Credit Corp,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Aviation + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR105982,US12591DAC56,5271100,Cnooc Finance 2014 Ulc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR362952,US228027AA61,11993388,Vessel Management Services Inc,Bonds,TRUE,TRUE,Shipping,Shipping,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR310981,US233851BW32,7108639,Daimler Finance Na Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR664377,US233851CY88,895131,Daimler Finance Na Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR683957,US70457LAA26,10413,Peabody Energy Corp,Bonds,TRUE,TRUE,Coal,Coal,Aviation + Coal,TRUE,Included in analysis
Test,pow_eq_cb_0,BR17309,US11042BAA08,2037862,British Air 13-1 B Ptt,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation,TRUE,Included in analysis
Test,pow_eq_cb_0,BR213654,US067901AA64,9770835,Barrick Gold Corp,Bonds,TRUE,TRUE,Other,Other,Aviation + Power,FALSE,Included in analysis
Test,pow_eq_cb_0,BR184988,US31428XBD75,9244441,Fedex Corp,Bonds,TRUE,TRUE,Other,Other,Aviation,FALSE,Included in analysis
Test,pow_eq_cb_0,BR303614,US023767AA45,402579,Amer Airln Pt Trs 11-1,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation,TRUE,Included in analysis
Test,pow_eq_cb_0,BR173489,US89153VAE92,7028140,NA,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR217947,US690742AB73,23603589,Owens Corning,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,pow_eq_cb_0,BR267213,US24736XAA63,9482995,Delta Air Lines 2015-1aa,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation,TRUE,Included in analysis
Test,pow_eq_cb_0,BR426622,US05565QBR83,8562160,Bp Capital Markets Plc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR381113,US565849AE68,500836,Marathon Oil Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR52778,US718546AH74,744530,Phillips 66,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation,FALSE,Included in analysis
Test,pow_eq_cb_0,BR503635,US166764BL33,4998400,Chevron Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,pow_eq_cb_0,BR57762,US00908PAA57,497500,Air Canada 2017-1aa Ptt,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation,TRUE,Included in analysis
Test,pow_eq_cb_0,BR112671,US171798AD34,3578815,Cimarex Energy Co,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR110269,US71644EAE23,384789,Suncor Energy Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,pow_eq_cb_0,BR367809,US626717AH56,133438,Murphy Oil Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,pow_eq_cb_0,BR585832,US55336VAE02,1040672,Mplx Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
