Investor.Name,Portfolio.Name,ISIN,NumberofShares,MarketValue,Currency
Test,GV,US5398301094,,516638.98,CHF
Test,GV,US5486611073,,398844.55,CHF
Test,GV,US5500211090,,102324.84,CHF
Test,GV,US5658491064,,89898.68,CHF
Test,GV,US56585A1025,,232823.36,CHF
Test,GV,US57060D1081,,65902.71,CHF
Test,GV,US5717481023,,384770.76,CHF
Test,GV,US5719032022,,181849.67,CHF
Test,GV,US57636Q1040,,1157015.67,CHF
Test,GV,US5801351017,,733301.43,CHF
Test,GV,US58155Q1031,,128811.97,CHF
Test,GV,US58733R1023,,131888.14,CHF
Test,GV,US58933Y1055,,999518.87,CHF
Test,GV,US59156R1086,,216265.75,CHF
Test,GV,US5949181045,,4910152.48,CHF
Test,GV,US5950171042,,206931.57,CHF
Test,GV,US5951121038,,254804.22,CHF
Test,GV,US60871R2094,,67787.08,CHF
Test,GV,US6092071058,,435753.34,CHF
Test,GV,US61174X1090,,136343.16,CHF
Test,GV,US6153691059,,256254.51,CHF
Test,GV,US6174464486,,271989.19,CHF
Test,GV,US61945C1036,,66733.5,CHF
Test,GV,US6200763075,,231526.29,CHF
Test,GV,US6370711011,,50699.69,CHF
Test,GV,US64110D1046,,86293.93,CHF
Test,GV,US64110L1061,,608395.58,CHF
Test,GV,US64125C1099,,40326.48,CHF
Test,GV,US6512291062,,52793.02,CHF
Test,GV,US6516391066,,155417.51,CHF
Test,GV,US65339F1012,,602229.96,CHF
Test,GV,US6541061031,,544331.57,CHF
Test,GV,US6558441084,,271006.26,CHF
Test,GV,US6687711084,,122382.4,CHF
Test,GV,US67066G1040,,584543.69,CHF
Test,GV,US6708371033,,126211.53,CHF
Test,GV,US67103H1077,,262372.04,CHF
Test,GV,US6745991058,,186147.94,CHF
Test,GV,US6792951054,,70398.48,CHF
Test,GV,US6819191064,,142134.81,CHF
Test,GV,US6826801036,,199727.84,CHF
Test,GV,US68389X1054,,531019.86,CHF
Test,GV,US6934751057,,371076.52,CHF
Test,GV,US6935061076,,193693.02,CHF
Test,GV,US69351T1060,,201340.99,CHF
Test,GV,US6937181088,,159462.24,CHF
Test,GV,US6974351057,,208790.85,CHF
Test,GV,US7010941042,,260856.55,CHF
Test,GV,US7043261079,,354572.6,CHF
Test,GV,US70432V1026,,154980.92,CHF
Test,GV,US70450Y1038,,519022.32,CHF
Test,GV,US7127041058,,207805.57,CHF
Test,GV,US7134481081,,820138.36,CHF
Test,GV,US7170811035,,930204.67,CHF
Test,GV,US7181721090,,568195.46,CHF
Test,GV,US7185461040,,262047.26,CHF
Test,GV,US7237871071,,163922.06,CHF
Test,GV,US74144T1088,,271667.13,CHF
Test,GV,US7427181091,,1341714.88,CHF
Test,GV,US7433151039,,387854.96,CHF
Test,GV,US74340W1036,,390870.62,CHF
Test,GV,US7443201022,,231543.23,CHF
Test,GV,US7445731067,,215616.85,CHF
Test,GV,US7475251036,,460359.45,CHF
Test,GV,US7551115071,,401669.68,CHF
Test,GV,US75886F1075,,178498.07,CHF
Test,GV,US7591EP1005,,187686.37,CHF
Test,GV,US76680R2067,,52208.98,CHF
Test,GV,US7739031091,,226486.31,CHF
Test,GV,US77543R1023,,51184.66,CHF
Test,GV,US78409V1044,,288669.15,CHF
Test,GV,US78410G1040,,162226.85,CHF
Test,GV,US78486Q1013,,143832.62,CHF
Test,GV,US79466L3024,,632959.5,CHF
Test,GV,US8036071004,,41544.44,CHF
Test,GV,US8085131055,,240140.25,CHF
Test,GV,US8125781026,,58269.86,CHF
Test,GV,US8168511090,,283746.91,CHF
Test,GV,US81762P1021,,309486.74,CHF
Test,GV,US8288061091,,289727.84,CHF
Test,GV,US82968B1035,,202133.44,CHF
Test,GV,US83088M1027,,139158.93,CHF
Test,GV,US83304A1060,,52139.95,CHF
Test,GV,US8425871071,,372481.28,CHF
Test,GV,US8486371045,,166971.38,CHF
Test,GV,US85207U1051,,30682.29,CHF
Test,GV,US8522341036,,119515.54,CHF
Test,GV,US8552441094,,451723.98,CHF
Test,GV,US8574771031,,158690.53,CHF
Test,GV,US8636671013,,395300.28,CHF
Test,GV,US8666741041,,106500.74,CHF
Test,GV,US87165B1035,,92268.32,CHF
Test,GV,US8718291078,,284651.85,CHF
Test,GV,US8725401090,,316806.88,CHF
Test,GV,US8740541094,,119009.15,CHF
Test,GV,US8760301072,,80491.12,CHF
Test,GV,US87612E1064,,281094.47,CHF
Test,GV,US87612G1013,,87345.11,CHF
Test,GV,US88160R1014,,267878.68,CHF
Test,GV,US8825081040,,514068.47,CHF
Test,GV,US8835561023,,558399.88,CHF
Test,GV,US88579Y1010,,524172.9,CHF
Test,GV,US8865471085,,62350.03,CHF
Test,GV,US8936411003,,131618.17,CHF
Test,GV,US89417E1091,,251792.78,CHF
Test,GV,US89832Q1094,,368139.21,CHF
Test,GV,US90138F1021,,75660.08,CHF
Test,GV,US90184L1026,,124959.03,CHF
Test,GV,US9029733048,,486518.11,CHF
Test,GV,US90384S3031,,157159.54,CHF
Test,GV,US9078181081,,546617.26,CHF
Test,GV,US9113121068,,350815.4,CHF
Test,GV,US9113631090,,55170.73,CHF
Test,GV,US9130171096,,631845.53,CHF
Test,GV,US91324P1021,,1195731.78,CHF
Test,GV,US9182041080,,228664.76,CHF
Test,GV,US91913Y1001,,230158.09,CHF
Test,GV,US9224751084,,118640.53,CHF
Test,GV,US92343E1029,,329477.38,CHF
Test,GV,US92343V1044,,1090057.22,CHF
Test,GV,US92532F1003,,320801.9,CHF
Test,GV,US92556H2067,,127677.69,CHF
Test,GV,US92826C8394,,1392871.6,CHF
Test,GV,US9290421091,,49012.25,CHF
Test,GV,US92939U1060,,243437.27,CHF
Test,GV,US9297401088,,149872.29,CHF
Test,GV,US9311421039,,728109.85,CHF
Test,GV,US9314271084,,194266.64,CHF
Test,GV,US94106L1098,,332933.87,CHF
Test,GV,US94946T1060,,75267.12,CHF
Test,GV,US9497461015,,966631.14,CHF
Test,GV,US95040Q1040,,231811.95,CHF
Test,GV,US9581021055,,119396.36,CHF
Test,GV,US9598021098,,178801.9,CHF
Test,GV,US96145D1054,,76533.67,CHF
Test,GV,US9621661043,,165315.97,CHF
Test,GV,US9694571004,,166617.96,CHF
Test,GV,US98138H1014,,157229.7,CHF
Test,GV,US98389B1008,,250467.88,CHF
Test,GV,US9884981013,,264711.26,CHF
Test,GV,US98956P1021,,225548.06,CHF
Test,GV,US98978V1035,,417766.75,CHF
Test,GV,AEA000201011,,64263.94,CHF
Test,GV,AEA002001013,,23474.99,CHF
Test,GV,AED000201015,,26083.33,CHF
Test,GV,AEDFXA0M6V00,,23695.97,CHF
Test,GV,AEE000301011,,40179.7,CHF
Test,GV,AEE000401019,,82251.7,CHF
Test,GV,AEE001501015,,13466.32,CHF
Test,GV,AEN000101016,,120196.61,CHF
Test,GV,BE0974338700,,8764.16,CHF
Test,GV,BMG0171K1018,,44830.51,CHF
Test,GV,BMG0171W1055,,27274.72,CHF
Test,GV,BMG0957L1090,,27819.1,CHF
Test,GV,BMG1368B1028,,33604.99,CHF
Test,GV,BMG2109G1033,,72536.77,CHF
Test,GV,BMG2113B1081,,51746.12,CHF
Test,GV,BMG2442N1048,,15015.72,CHF
Test,GV,BMG2519Y1084,,155054.25,CHF
Test,GV,BMG3978C1249,,9639.29,CHF
Test,GV,BMG423131256,,42196.86,CHF
Test,GV,BMG5320C1082,,32385.01,CHF
Test,GV,BMG570071099,,9084.75,CHF
Test,GV,BMG653181005,,18149.83,CHF
Test,GV,BMG8086V1467,,23251.26,CHF
Test,GV,BRABEVACNOR1,,232843.01,CHF
Test,GV,BRB3SAACNOR6,,233541.17,CHF
Test,GV,BRBBASACNOR3,,119084.58,CHF
Test,GV,BRBBDCACNOR1,,108038.65,CHF
Test,GV,BRBBDCACNPR8,,384952.58,CHF
Test,GV,BRBBSEACNOR5,,69099.09,CHF
Test,GV,BRBPACUNT006,,45165.03,CHF
Test,GV,BRBRDTACNOR1,,56002.53,CHF
Test,GV,BRBRFSACNOR8,,53255.59,CHF
Test,GV,BRBRKMACNPA4,,15118.71,CHF
Test,GV,BRBRMLACNOR9,,37126.21,CHF
Test,GV,BRBTOWACNOR8,,34753.61,CHF
Test,GV,BRCCROACNOR2,,61009.36,CHF
Test,GV,BRCIELACNOR3,,27474.55,CHF
Test,GV,BRCMIGACNPR3,,33387.86,CHF
Test,GV,BRCOGNACNOR2,,50192.13,CHF
Test,GV,BRCRFBACNOR2,,23695.35,CHF
Test,GV,BRCSANACNOR6,,29167.14,CHF
Test,GV,BRCSNAACNOR6,,23313.47,CHF
Test,GV,BREGIEACNOR9,,27541.1,CHF
Test,GV,BRELETACNOR6,,20890.94,CHF
Test,GV,BRELETACNPB7,,23871.4,CHF
Test,GV,BRELETR02OR9,,4315.22,CHF
Test,GV,BRELETR04PB6,,5080,CHF
Test,GV,BREMBRACNOR4,,37582.79,CHF
Test,GV,BRENGICDAM16,,23909.08,CHF
Test,GV,BREQTLACNOR0,,51235.35,CHF
Test,GV,BRGGBRACNPR8,,56714.59,CHF
Test,GV,BRGNDIACNOR2,,85048.45,CHF
Test,GV,BRHAPVACNOR4,,36487.83,CHF
Test,GV,BRHYPEACNOR0,,35326.34,CHF
Test,GV,BRIRBRACNOR4,,72833.18,CHF
Test,GV,BRITSAACNPR7,,164371.03,CHF
Test,GV,BRITUBACNPR1,,469061.86,CHF
Test,GV,BRJBSSACNOR8,,73941.63,CHF
Test,GV,BRKLBNCDAM18,,34307,CHF
Test,GV,BRLAMEACNPR6,,50420.27,CHF
Test,GV,BRLAMER02PR9,,302.51,CHF
Test,GV,BRLRENACNOR1,,112716.6,CHF
Test,GV,BRMGLUACNOR2,,91970.43,CHF
Test,GV,BRMULTACNOR5,,25096.05,CHF
Test,GV,BRNTCOACNOR5,,39477.39,CHF
Test,GV,BRPCARACNPR0,,36952.42,CHF
Test,GV,BRPETRACNOR9,,246210.95,CHF
Test,GV,BRPETRACNPR6,,334025.29,CHF
Test,GV,BRPSSAACNOR7,,16378.33,CHF
Test,GV,BRRADLACNOR0,,68323.29,CHF
Test,GV,BRRAILACNOR9,,75301.8,CHF
Test,GV,BRRENTACNOR4,,75858.04,CHF
Test,GV,BRSANBCDAM13,,53267.55,CHF
Test,GV,BRSBSPACNOR5,,54605.75,CHF
Test,GV,BRSULACDAM12,,44713.16,CHF
Test,GV,BRSUZBACNOR0,,56749.65,CHF
Test,GV,BRTIMPACNOR1,,34988.03,CHF
Test,GV,BRUGPAACNOR8,,49233.04,CHF
Test,GV,BRVALEACNOR0,,440531.02,CHF
Test,GV,BRVIVTACNPR7,,69094.27,CHF
Test,GV,BRWEGEACNOR0,,77608.13,CHF
Test,GV,CL0000000035,,11650.93,CHF
Test,GV,CL0000000100,,19933.29,CHF
Test,GV,CL0000000423,,31947.85,CHF
Test,GV,CL0000001314,,29100.31,CHF
Test,GV,CL0002262351,,9076.15,CHF
Test,GV,CLP0939W1081,,51073.71,CHF
Test,GV,CLP249051044,,14918.32,CHF
Test,GV,CLP321331116,,23678.6,CHF
Test,GV,CLP3615W1037,,13438.31,CHF
Test,GV,CLP3697S1034,,11553.31,CHF
Test,GV,CLP371151059,,10625.29,CHF
Test,GV,CLP3880F1085,,34440.03,CHF
Test,GV,CLP7847L1080,,37210.51,CHF
Test,GV,CLP8716X1082,,32031.49,CHF
Test,GV,CNE000000040,,25185.68,CHF
Test,GV,CNE000000073,,3905.62,CHF
Test,GV,CNE0000000T2,,27884.28,CHF
Test,GV,CNE000000123,,1152.84,CHF
Test,GV,CNE0000001D4,,18212.61,CHF
Test,GV,CNE0000001J1,,3087.62,CHF
Test,GV,CNE000000206,,3310.95,CHF
Test,GV,CNE000000230,,4391.13,CHF
Test,GV,CNE0000002G5,,1356.98,CHF
Test,GV,CNE0000002Y8,,1367.39,CHF
Test,GV,CNE000000388,,5502.11,CHF
Test,GV,CNE0000003P4,,2398.06,CHF
Test,GV,CNE000000438,,1268.63,CHF
Test,GV,CNE0000004H9,,1492.63,CHF
Test,GV,CNE0000004Z1,,2177.44,CHF
Test,GV,CNE000000529,,2420.24,CHF
Test,GV,CNE000000578,,1230.03,CHF
Test,GV,CNE000000594,,1286.58,CHF
Test,GV,CNE0000005J2,,2924.96,CHF
Test,GV,CNE0000005Q7,,1613.53,CHF
Test,GV,CNE0000005W5,,1397.42,CHF
Test,GV,CNE000000644,,1478.69,CHF
Test,GV,CNE0000006Y9,,1594.61,CHF
Test,GV,CNE000000719,,1371.23,CHF
Test,GV,CNE000000750,,1643.11,CHF
Test,GV,CNE0000007H2,,2732.94,CHF
Test,GV,CNE0000007J8,,6448.78,CHF
Test,GV,CNE0000008K4,,1473.37,CHF
Test,GV,CNE0000008L2,,7824.05,CHF
Test,GV,CNE0000008S7,,1402.29,CHF
Test,GV,CNE0000008X7,,10805.33,CHF
Test,GV,CNE000000933,,1657.42,CHF
Test,GV,CNE0000009B1,,1387.68,CHF
Test,GV,CNE0000009N6,,1349.7,CHF
Test,GV,CNE0000009Y3,,2897.08,CHF
Test,GV,CNE000000B42,,1278.8,CHF
Test,GV,CNE000000B83,,1486.79,CHF
Test,GV,CNE000000B91,,1389.49,CHF
Test,GV,CNE000000BB2,,2404.25,CHF
Test,GV,CNE000000BJ5,,1281.86,CHF
Test,GV,CNE000000BL1,,2954.61,CHF
Test,GV,CNE000000BQ0,,4671.67,CHF
Test,GV,CNE000000BW8,,1025.96,CHF
Test,GV,CNE000000BX6,,778.07,CHF
Test,GV,CNE000000C66,,2432.54,CHF
Test,GV,CNE000000C82,,3859.36,CHF
Test,GV,CNE000000CG9,,11129.83,CHF
Test,GV,CNE000000CK1,,11960.43,CHF
Test,GV,CNE000000DC6,,3336.38,CHF
Test,GV,CNE000000DD4,,1450.51,CHF
Test,GV,CNE000000DH5,,6793.94,CHF
Test,GV,CNE000000DJ1,,1581.72,CHF
Test,GV,CNE000000F48,,2158.25,CHF
Test,GV,CNE000000FB3,,1409.02,CHF
Test,GV,CNE000000FH0,,3950.66,CHF
Test,GV,CNE000000FS7,,1391.92,CHF
Test,GV,CNE000000GF2,,10942.01,CHF
Test,GV,CNE000000GN6,,1388.58,CHF
Test,GV,CNE000000GX5,,1503.07,CHF
Test,GV,CNE000000H20,,2496.14,CHF
Test,GV,CNE000000H87,,1996.08,CHF
Test,GV,CNE000000HH6,,11278.87,CHF
Test,GV,CNE000000HK0,,2199.82,CHF
Test,GV,CNE000000HT1,,3348.93,CHF
Test,GV,CNE000000J28,,2759.37,CHF
Test,GV,CNE000000J93,,1310.26,CHF
Test,GV,CNE000000JK6,,1491.01,CHF
Test,GV,CNE000000JM2,,4585.67,CHF
Test,GV,CNE000000JP5,,17436.14,CHF
Test,GV,CNE000000JW1,,4613.4,CHF
Test,GV,CNE000000JX9,,2181.13,CHF
Test,GV,CNE000000KB3,,6837.11,CHF
Test,GV,CNE000000KC1,,3778.38,CHF
Test,GV,CNE000000KF4,,1306.53,CHF
Test,GV,CNE000000KT5,,1662,CHF
Test,GV,CNE000000LP1,,1390.17,CHF
Test,GV,CNE000000LY3,,1908.82,CHF
Test,GV,CNE000000M15,,6749.15,CHF
Test,GV,CNE000000MD5,,4779.67,CHF
Test,GV,CNE000000MH6,,2592.86,CHF
Test,GV,CNE000000MK0,,1553.23,CHF
Test,GV,CNE000000MZ8,,2588.56,CHF
Test,GV,CNE000000NH4,,2333.08,CHF
Test,GV,CNE000000NJ0,,1302.74,CHF
Test,GV,CNE000000NP7,,1364.55,CHF
Test,GV,CNE000000PC0,,4091.13,CHF
Test,GV,CNE000000PY4,,3083.73,CHF
Test,GV,CNE000000Q11,,4805.28,CHF
Test,GV,CNE000000Q29,,1294.35,CHF
Test,GV,CNE000000Q94,,1317.89,CHF
Test,GV,CNE000000QF1,,3318.78,CHF
Test,GV,CNE000000QG9,,1338.55,CHF
Test,GV,CNE000000QS4,,4474.79,CHF
Test,GV,CNE000000QZ9,,3025.62,CHF
Test,GV,CNE000000R36,,3436.64,CHF
Test,GV,CNE000000R69,,3633.52,CHF
Test,GV,CNE000000RB8,,2710.25,CHF
Test,GV,CNE000000RF9,,4489.91,CHF
Test,GV,CNE000000RL7,,3872.3,CHF
Test,GV,CNE000000RM5,,1272.77,CHF
Test,GV,CNE000000S84,,1393.3,CHF
Test,GV,CNE000000SH3,,3560.19,CHF
Test,GV,CNE000000SK7,,8810.76,CHF
Test,GV,CNE000000SQ4,,1105.54,CHF
Test,GV,CNE000000SS0,,5268.04,CHF
Test,GV,CNE000000SV4,,3069.12,CHF
Test,GV,CNE000000T18,,3684.86,CHF
Test,GV,CNE000000TD0,,1439.56,CHF
Test,GV,CNE000000TK5,,10785.67,CHF
Test,GV,CNE000000TL3,,2623.66,CHF
Test,GV,CNE000000TR0,,5160.15,CHF
Test,GV,CNE000000TY6,,16709.35,CHF
Test,GV,CNE000000V89,,7384.72,CHF
Test,GV,CNE000000VB0,,7591.11,CHF
Test,GV,CNE000000VK1,,1312.6,CHF
Test,GV,CNE000000VQ8,,46533.54,CHF
Test,GV,CNE000000WF9,,2670.44,CHF
Test,GV,CNE000000WL7,,1645.53,CHF
Test,GV,CNE000000WM5,,2633.13,CHF
Test,GV,CNE000000WN3,,1459.4,CHF
Test,GV,CNE000000WQ6,,1391.61,CHF
Test,GV,CNE000000WR4,,2285.42,CHF
Test,GV,CNE000000WV6,,1571.08,CHF
Test,GV,CNE000000X38,,4485.11,CHF
Test,GV,CNE000000XH3,,3990.02,CHF
Test,GV,CNE000000XL5,,4828.94,CHF
Test,GV,CNE000000XM3,,7276.04,CHF
Test,GV,CNE000000Y37,,1232.19,CHF
Test,GV,CNE000000YM1,,2968.13,CHF
Test,GV,CNE000000ZH8,,2164.29,CHF
Test,GV,CNE000001006,,1353.34,CHF
Test,GV,CNE0000010T1,,4245.45,CHF
Test,GV,CNE000001139,,2686.27,CHF
Test,GV,CNE0000011B7,,32267.71,CHF
Test,GV,CNE0000011D3,,1364.96,CHF
Test,GV,CNE0000011K8,,3227.85,CHF
Test,GV,CNE0000011P7,,3367.49,CHF
Test,GV,CNE0000011R3,,1338.09,CHF
Test,GV,CNE0000011S1,,4528.46,CHF
Test,GV,CNE0000012G4,,1432.58,CHF
Test,GV,CNE0000012L4,,2822.51,CHF
Test,GV,CNE0000012M2,,3908.22,CHF
Test,GV,CNE0000012Q3,,1505.27,CHF
Test,GV,CNE000001360,,1485.53,CHF
Test,GV,CNE0000013H0,,1443.82,CHF
Test,GV,CNE0000013N8,,3964.43,CHF
Test,GV,CNE0000013Y5,,2398.83,CHF
Test,GV,CNE0000014B1,,1317.31,CHF
Test,GV,CNE0000014G0,,2544.2,CHF
Test,GV,CNE0000014Q9,,1337.64,CHF
Test,GV,CNE0000014W7,,35117,CHF
Test,GV,CNE000001527,,3951.21,CHF
Test,GV,CNE000001576,,3121.71,CHF
Test,GV,CNE0000015R4,,10051.04,CHF
Test,GV,CNE0000015V6,,2753.21,CHF
Test,GV,CNE0000015Y0,,20095.56,CHF
Test,GV,CNE0000016H3,,1426.52,CHF
Test,GV,CNE0000016J9,,15447.36,CHF
Test,GV,CNE0000016L5,,14384.93,CHF
Test,GV,CNE0000016P6,,2550.43,CHF
Test,GV,CNE000001733,,4495.21,CHF
Test,GV,CNE000001782,,1329.47,CHF
Test,GV,CNE000001790,,5778.84,CHF
Test,GV,CNE0000017B4,,1415.46,CHF
Test,GV,CNE0000017H1,,5811.8,CHF
Test,GV,CNE0000017K5,,1283.3,CHF
Test,GV,CNE0000017Y6,,6094.6,CHF
Test,GV,CNE0000017Z3,,2841.18,CHF
Test,GV,CNE000001816,,1297.2,CHF
Test,GV,CNE0000018C0,,1527.94,CHF
Test,GV,CNE0000018G1,,12071.81,CHF
Test,GV,CNE0000018P2,,2821.61,CHF
Test,GV,CNE0000018R8,,137601.93,CHF
Test,GV,CNE0000018V0,,9018.34,CHF
Test,GV,CNE0000018X6,,1351.76,CHF
Test,GV,CNE000001998,,2233.92,CHF
Test,GV,CNE0000019B0,,1454.91,CHF
Test,GV,CNE0000019P0,,3663.69,CHF
Test,GV,CNE0000019T2,,2295.75,CHF
Test,GV,CNE0000019V8,,20407.07,CHF
Test,GV,CNE0000019X4,,1607.61,CHF
Test,GV,CNE0000019Z9,,1326.13,CHF
Test,GV,CNE000001B33,,70514.58,CHF
Test,GV,CNE000001B66,,1547.05,CHF
Test,GV,CNE000001B90,,1317.37,CHF
Test,GV,CNE000001BB0,,2714.93,CHF
Test,GV,CNE000001BD6,,1386.4,CHF
Test,GV,CNE000001BM7,,3045.77,CHF
Test,GV,CNE000001C81,,2238.52,CHF
Test,GV,CNE000001CC6,,3771.74,CHF
Test,GV,CNE000001CS2,,16001.64,CHF
Test,GV,CNE000001CW4,,2604.4,CHF
Test,GV,CNE000001D15,,1340.39,CHF
Test,GV,CNE000001D56,,1402.58,CHF
Test,GV,CNE000001DB6,,23108.94,CHF
Test,GV,CNE000001DL5,,2427.81,CHF
Test,GV,CNE000001DN1,,1297.25,CHF
Test,GV,CNE000001DX0,,2674.82,CHF
Test,GV,CNE000001DZ5,,1398.47,CHF
Test,GV,CNE000001F21,,5448.69,CHF
Test,GV,CNE000001F62,,1592.58,CHF
Test,GV,CNE000001F70,,12175.86,CHF
Test,GV,CNE000001FB1,,4491.74,CHF
Test,GV,CNE000001FG0,,5192.17,CHF
Test,GV,CNE000001FJ4,,4305.59,CHF
Test,GV,CNE000001FM8,,2653.23,CHF
Test,GV,CNE000001FQ9,,2668.35,CHF
Test,GV,CNE000001FR7,,7676.7,CHF
Test,GV,CNE000001FW7,,8554.9,CHF
Test,GV,CNE000001G38,,8250.11,CHF
Test,GV,CNE000001G53,,1415.4,CHF
Test,GV,CNE000001G87,,36012.67,CHF
Test,GV,CNE000001GD5,,5186.45,CHF
Test,GV,CNE000001GF0,,1373.18,CHF
Test,GV,CNE000001GG8,,8229.23,CHF
Test,GV,CNE000001GL8,,5364.58,CHF
Test,GV,CNE000001GS3,,4108.13,CHF
Test,GV,CNE000001H86,,1208.88,CHF
Test,GV,CNE000001HP7,,1341.87,CHF
Test,GV,CNE000001J84,,4152.65,CHF
Test,GV,CNE000001JN8,,3898.35,CHF
Test,GV,CNE000001JS7,,2253.14,CHF
Test,GV,CNE000001JY5,,2740.84,CHF
Test,GV,CNE000001K65,,1494.53,CHF
Test,GV,CNE000001KF2,,8432.24,CHF
Test,GV,CNE000001KK2,,7597.48,CHF
Test,GV,CNE000001KS5,,3946.14,CHF
Test,GV,CNE000001L31,,1316.13,CHF
Test,GV,CNE000001LJ2,,1823.34,CHF
Test,GV,CNE000001LV7,,4873.62,CHF
Test,GV,CNE000001M14,,3025.52,CHF
Test,GV,CNE000001M22,,4312.78,CHF
Test,GV,CNE000001N05,,11821.47,CHF
Test,GV,CNE000001ND1,,18017.54,CHF
Test,GV,CNE000001NG4,,10845.03,CHF
Test,GV,CNE000001NL4,,3480.18,CHF
Test,GV,CNE000001NN0,,3241.51,CHF
Test,GV,CNE000001NT7,,1479.43,CHF
Test,GV,CNE000001NY7,,1561.21,CHF
Test,GV,CNE000001P37,,28115.71,CHF
Test,GV,CNE000001P52,,2839.19,CHF
Test,GV,CNE000001P86,,1399.69,CHF
Test,GV,CNE000001PF1,,1262.35,CHF
Test,GV,CNE000001PP0,,1334.68,CHF
Test,GV,CNE000001PQ8,,3426,CHF
Test,GV,CNE000001Q44,,1528.56,CHF
Test,GV,CNE000001Q93,,8489.18,CHF
Test,GV,CNE000001QF9,,1400.99,CHF
Test,GV,CNE000001QZ7,,37866.57,CHF
Test,GV,CNE000001R84,,83992.29,CHF
Test,GV,CNE100000015,,4383.76,CHF
Test,GV,CNE100000056,,1199.5,CHF
Test,GV,CNE100000080,,1357.54,CHF
Test,GV,CNE1000000B8,,2960.36,CHF
Test,GV,CNE1000000D4,,8490.93,CHF
Test,GV,CNE1000000R4,,3187.79,CHF
Test,GV,CNE1000000S2,,19381.81,CHF
Test,GV,CNE1000000T0,,4238.88,CHF
Test,GV,CNE100000114,,16152.53,CHF
Test,GV,CNE100000171,,25595.79,CHF
Test,GV,CNE1000001Q4,,57025.91,CHF
Test,GV,CNE1000001S0,,18999.21,CHF
Test,GV,CNE1000001T8,,14935.28,CHF
Test,GV,CNE1000001W2,,95912.48,CHF
Test,GV,CNE1000001Y8,,11542.77,CHF
Test,GV,CNE1000001Z5,,359954.93,CHF
Test,GV,CNE100000205,,66086.72,CHF
Test,GV,CNE100000221,,18012.81,CHF
Test,GV,CNE100000296,,34601.59,CHF
Test,GV,CNE1000002F5,,38847.07,CHF
Test,GV,CNE1000002G3,,18037.95,CHF
Test,GV,CNE1000002H1,,877571.74,CHF
Test,GV,CNE1000002J7,,10773.83,CHF
Test,GV,CNE1000002K5,,10863.78,CHF
Test,GV,CNE1000002L3,,220745.15,CHF
Test,GV,CNE1000002M1,,213699.37,CHF
Test,GV,CNE1000002N9,,41092.22,CHF
Test,GV,CNE1000002P4,,27381.59,CHF
Test,GV,CNE1000002Q2,,163380.54,CHF
Test,GV,CNE1000002R0,,75975.87,CHF
Test,GV,CNE1000002S8,,7000.07,CHF
Test,GV,CNE1000002T6,,11910.31,CHF
Test,GV,CNE1000002V2,,60956.92,CHF
Test,GV,CNE1000002Z3,,6749.4,CHF
Test,GV,CNE100000312,,27295.35,CHF
Test,GV,CNE100000338,,24350.66,CHF
Test,GV,CNE1000003D8,,7348.27,CHF
Test,GV,CNE1000003G1,,527713.67,CHF
Test,GV,CNE1000003J5,,17388.63,CHF
Test,GV,CNE1000003K3,,17021.73,CHF
Test,GV,CNE1000003R8,,4126.15,CHF
Test,GV,CNE1000003W8,,112446.08,CHF
Test,GV,CNE1000003X6,,695571.78,CHF
Test,GV,CNE100000437,,9326.55,CHF
Test,GV,CNE100000478,,11534.39,CHF
Test,GV,CNE1000004C8,,10796.56,CHF
Test,GV,CNE1000004F1,,8287.44,CHF
Test,GV,CNE1000004J3,,24222.02,CHF
Test,GV,CNE1000004K1,,28692.5,CHF
Test,GV,CNE1000004L9,,44257.92,CHF
Test,GV,CNE1000004Q8,,17941.88,CHF
Test,GV,CNE1000004R6,,13254.99,CHF
Test,GV,CNE1000004S4,,13620.03,CHF
Test,GV,CNE1000004X4,,21843.15,CHF
Test,GV,CNE1000004Y2,,24836.69,CHF
Test,GV,CNE100000502,,30084.97,CHF
Test,GV,CNE100000528,,8044.59,CHF
Test,GV,CNE100000569,,20770.15,CHF
Test,GV,CNE100000593,,89610.73,CHF
Test,GV,CNE1000005P7,,13655.6,CHF
Test,GV,CNE1000005Y9,,3146.53,CHF
Test,GV,CNE100000601,,3278.76,CHF
Test,GV,CNE100000627,,7037.84,CHF
Test,GV,CNE100000650,,1473.07,CHF
Test,GV,CNE100000668,,3129.71,CHF
Test,GV,CNE1000006H2,,2746.14,CHF
Test,GV,CNE1000006Z4,,19879.86,CHF
Test,GV,CNE100000734,,10985.65,CHF
Test,GV,CNE100000742,,5775.93,CHF
Test,GV,CNE100000767,,7618.93,CHF
Test,GV,CNE1000007K4,,1825.43,CHF
Test,GV,CNE1000007Q1,,7864.12,CHF
Test,GV,CNE1000007T5,,3803.7,CHF
Test,GV,CNE1000007W9,,3532.29,CHF
Test,GV,CNE1000007Z2,,25355.11,CHF
Test,GV,CNE100000866,,9646.07,CHF
Test,GV,CNE1000008F2,,1401.2,CHF
Test,GV,CNE1000008K2,,2309.54,CHF
Test,GV,CNE1000008M8,,21836.41,CHF
Test,GV,CNE1000008S5,,3868.23,CHF
Test,GV,CNE1000008V9,,2966.26,CHF
Test,GV,CNE100000981,,23616.66,CHF
Test,GV,CNE1000009K0,,1506.29,CHF
Test,GV,CNE1000009Q7,,110014.66,CHF
Test,GV,CNE1000009T1,,11136.16,CHF
