Holding.ID,Portfolio.Name,Investor.Name,ISIN,MarketValue,Currency,NumberofShares
BR597010,portfolio_eq_cb_test,Test,US131347CC82,1469767,USD,NA
BR85011,portfolio_eq_cb_test,Test,US95709TAN00,1113043,USD,NA
BR135325,portfolio_eq_cb_test,Test,US037411AY13,324816,USD,NA
BR4748,portfolio_eq_cb_test,Test,US037735CK16,3389125,USD,NA
BR337868,portfolio_eq_cb_test,Test,US37045XBW56,5147450,USD,NA
BR372482,portfolio_eq_cb_test,Test,US21079VAA17,1911092,USD,NA
BR147355,portfolio_eq_cb_test,Test,US656531AG58,3870540,USD,NA
BR159005,portfolio_eq_cb_test,Test,US665501AH54,6117020,USD,NA
BR22052,portfolio_eq_cb_test,Test,US67021CAJ62,1140890,USD,NA
BR201020,portfolio_eq_cb_test,Test,US345397XK41,6073260,USD,NA
BR685789,portfolio_eq_cb_test,Test,US142339AG53,252293,USD,NA
BR621334,portfolio_eq_cb_test,Test,US695114BZ08,1218141,USD,NA
BR427452,portfolio_eq_cb_test,Test,US20826FAQ90,17064448,USD,NA
BR49735,portfolio_eq_cb_test,Test,US842400EZ22,5221120,USD,NA
BR65042,portfolio_eq_cb_test,Test,US69370PAA93,1201122,USD,NA
BR592069,portfolio_eq_cb_test,Test,US693483AC38,800655,USD,NA
BR163798,portfolio_eq_cb_test,Test,US976656CJ54,10765231,USD,NA
BR189212,portfolio_eq_cb_test,Test,US84474YAB20,706573,USD,NA
BR440079,portfolio_eq_cb_test,Test,US345397WK59,2106008,USD,NA
BR609123,portfolio_eq_cb_test,Test,US71654QBX97,269120,USD,NA
BR598957,portfolio_eq_cb_test,Test,US24820RAA68,1223690,USD,NA
BR232324,portfolio_eq_cb_test,Test,US744448CH28,4969000,USD,NA
BR491832,portfolio_eq_cb_test,Test,US05565EAP07,996510,USD,NA
BR401656,portfolio_eq_cb_test,Test,US231021AQ97,1198846,USD,NA
BR107789,portfolio_eq_cb_test,Test,US406216BG59,267026,USD,NA
BR194983,portfolio_eq_cb_test,Test,US025537AJ08,31772576,USD,NA
BR123849,portfolio_eq_cb_test,Test,US927804FR06,8549179,USD,NA
BR217050,portfolio_eq_cb_test,Test,US976826BL07,19204608,USD,NA
BR83114,portfolio_eq_cb_test,Test,US65334HAJ14,4432008,USD,NA
BR259587,portfolio_eq_cb_test,Test,US842400EZ22,4361827,USD,NA
BR640082,portfolio_eq_cb_test,Test,US595620AB14,1360886,USD,NA
BR494168,portfolio_eq_cb_test,Test,US65339KAG58,3607170,USD,NA
BR4071,portfolio_eq_cb_test,Test,US202795HK91,6545500,USD,NA
BR207993,portfolio_eq_cb_test,Test,US664397AM81,8682697,USD,NA
BR463072,portfolio_eq_cb_test,Test,US02665WBH34,709898,USD,NA
BR22836,portfolio_eq_cb_test,Test,US263901AF72,12060660,USD,NA
BR8398,portfolio_eq_cb_test,Test,US00386SAB88,13649412,USD,NA
BR51186,portfolio_eq_cb_test,Test,US87305QCC33,13566150,USD,NA
BR434385,portfolio_eq_cb_test,Test,US629377CA80,328122,USD,NA
BR210644,portfolio_eq_cb_test,Test,US26442EAE05,5083500,USD,NA
BR165945,portfolio_eq_cb_test,Test,US78355HJT77,32021408,USD,NA
BR269352,portfolio_eq_cb_test,Test,US976657AL02,40895708,USD,NA
BR127501,portfolio_eq_cb_test,Test,US771367CB32,21471808,USD,NA
BR405639,portfolio_eq_cb_test,Test,US89236TCA16,51995,USD,NA
BR133838,portfolio_eq_cb_test,Test,US209111EU37,14359080,USD,NA
BR624105,portfolio_eq_cb_test,Test,US26817RAM07,976752,USD,NA
BR89053,portfolio_eq_cb_test,Test,US202795JF88,4006204,USD,NA
BR128260,portfolio_eq_cb_test,Test,US26442CAS35,29766146,USD,NA
BR619502,portfolio_eq_cb_test,Test,US906548CJ95,329397,USD,NA
BR145877,portfolio_eq_cb_test,Test,US31428XAS53,5999568,USD,NA
BR650077,portfolio_eq_cb_test,Test,US345370CQ17,349875,USD,NA
BR102509,portfolio_eq_cb_test,Test,US30161MAN39,15422930,USD,NA
BR434379,portfolio_eq_cb_test,Test,US95709TAP57,2516100,USD,NA
BR261339,portfolio_eq_cb_test,Test,US78355HJW07,5013540,USD,NA
BR644010,portfolio_eq_cb_test,Test,US450913AE80,1609425,USD,NA
BR51108,portfolio_eq_cb_test,Test,US378272AQ19,17825400,USD,NA
BR104722,portfolio_eq_cb_test,Test,US31428XAR70,132192,USD,NA
BR347807,portfolio_eq_cb_test,Test,US247361ZK72,27357842,USD,NA
BR328886,portfolio_eq_cb_test,Test,US629377CA80,370172,USD,NA
BR100616,portfolio_eq_cb_test,Test,US695114CG18,1366500,USD,NA
BR246866,portfolio_eq_cb_test,Test,US65339KAV26,250625,USD,NA
BR473722,portfolio_eq_cb_test,Test,AU3CB0225472,1596198,USD,NA
BR576698,portfolio_eq_cb_test,Test,US345397YG20,2092765,USD,NA
BR408691,portfolio_eq_cb_test,Test,US144141DD73,1604343,USD,NA
BR250408,portfolio_eq_cb_test,Test,US91911TAP84,9570825,USD,NA
BR647346,portfolio_eq_cb_test,Test,US906548CG56,209190,USD,NA
BR50046,portfolio_eq_cb_test,Test,US26442CAG96,2086600,USD,NA
BR664460,portfolio_eq_cb_test,Test,US842587CQ87,213757,USD,NA
BR275164,portfolio_eq_cb_test,Test,US927804FS88,17128349,USD,NA
BR511960,portfolio_eq_cb_test,Test,US440543AL07,1001250,USD,NA
BR517296,portfolio_eq_cb_test,Test,US233851CF99,148232,USD,NA
BR578499,portfolio_eq_cb_test,Test,US465685AN59,2001452,USD,NA
BR190574,portfolio_eq_cb_test,Test,US450319AA68,4510307,USD,NA
BR98346,portfolio_eq_cb_test,Test,US291641BB30,6102000,USD,NA
BR171570,portfolio_eq_cb_test,Test,USP06076AA49,476875,USD,NA
BR305242,portfolio_eq_cb_test,Test,US641423BZ08,6769420,USD,NA
BR97799,portfolio_eq_cb_test,Test,US31428XBE58,8383793,USD,NA
BR150352,portfolio_eq_cb_test,Test,US373334JN28,2518960,USD,NA
BR349163,portfolio_eq_cb_test,Test,US65339KAJ97,12463863,USD,NA
BR151346,portfolio_eq_cb_test,Test,USP22854AG14,823600,USD,NA
BR576214,portfolio_eq_cb_test,Test,US345397YE71,791905,USD,NA
BR246170,portfolio_eq_cb_test,Test,US837004CE86,416134,USD,NA
BR465409,portfolio_eq_cb_test,Test,US904845AA26,258125,USD,NA
BR386755,portfolio_eq_cb_test,Test,US26442CAC82,9010137,USD,NA
BR491783,portfolio_eq_cb_test,Test,US02665WAH43,901260,USD,NA
BR198350,portfolio_eq_cb_test,Test,US250847DZ04,9518686,USD,NA
BR61199,portfolio_eq_cb_test,Test,US04363UAB26,37320639,USD,NA
BR510587,portfolio_eq_cb_test,Test,US78355HKC24,34454,USD,NA
BR204346,portfolio_eq_cb_test,Test,US677347CE41,20948351,USD,NA
BR218168,portfolio_eq_cb_test,Test,US461070AN44,14015260,USD,NA
BR310534,portfolio_eq_cb_test,Test,US50066AAJ25,3030705,USD,NA
BR438597,portfolio_eq_cb_test,Test,US842587CV72,147068,USD,NA
BR37920,portfolio_eq_cb_test,Test,US89233P5T93,5155500,USD,NA
BR289621,portfolio_eq_cb_test,Test,US93884PDV94,63594000,USD,NA
BR596414,portfolio_eq_cb_test,Test,US67019EAB39,7257740,USD,NA
BR279014,portfolio_eq_cb_test,Test,US210518CW42,16549345,USD,NA
BR333627,portfolio_eq_cb_test,Test,US62704PAF09,994250,USD,NA
BR344104,portfolio_eq_cb_test,Test,US398433AK84,1248,USD,NA
BR51047,portfolio_eq_cb_test,Test,US89346DAC11,5083750,USD,NA
BR423787,portfolio_eq_cb_test,Test,US345397XL24,3102660,USD,NA
BR173354,portfolio_eq_cb_test,Test,US26442UAE47,63256404,USD,NA
BR227629,portfolio_eq_cb_test,Test,US28932MAG06,16390500,USD,NA
BR179227,portfolio_eq_cb_test,Test,US26442CAM64,1929417,USD,NA
BR326144,portfolio_eq_cb_test,Test,US694308HH37,210630,USD,NA
BR656985,portfolio_eq_cb_test,Test,US37045XBK19,566056,USD,NA
BR181896,portfolio_eq_cb_test,Test,US419839AA31,1036751,USD,NA
BR269193,portfolio_eq_cb_test,Test,US26441CAD74,44803637,USD,NA
BR672431,portfolio_eq_cb_test,Test,US03938LAQ77,727950,USD,NA
BR101303,portfolio_eq_cb_test,Test,US35671DBL82,1016700,USD,NA
BR517154,portfolio_eq_cb_test,Test,US049560AA31,2495568,USD,NA
BR303663,portfolio_eq_cb_test,Test,US266233AB11,656141,USD,NA
BR529996,portfolio_eq_cb_test,Test,US797440BH66,1501888,USD,NA
BR626466,portfolio_eq_cb_test,Test,US210518CT13,284775,USD,NA
BR173282,portfolio_eq_cb_test,Test,US28932MAJ45,36547431,USD,NA
BR47898,portfolio_eq_cb_test,Test,US493738AE83,3919584,USD,NA
BR108048,portfolio_eq_cb_test,Test,US268789AB07,930682,USD,NA
BR422601,portfolio_eq_cb_test,Test,US443628AF98,762140,USD,NA
BR188425,portfolio_eq_cb_test,Test,US74456QBD79,2258966,USD,NA
BR335986,portfolio_eq_cb_test,Test,USY4899GAS22,184114,USD,NA
BR272,portfolio_eq_cb_test,Test,US878742AV70,83504,USD,NA
BR427579,portfolio_eq_cb_test,Test,US37045XBS45,5821070,USD,NA
BR238362,portfolio_eq_cb_test,Test,US694308HF70,29184200,USD,NA
BR85769,portfolio_eq_cb_test,Test,US040555CH53,1800360,USD,NA
BR309404,portfolio_eq_cb_test,Test,US744499AP93,7146790,USD,NA
BR279061,portfolio_eq_cb_test,Test,US26442UAA25,33176390,USD,NA
BR146321,portfolio_eq_cb_test,Test,US87305QCD16,3001764,USD,NA
BR667261,portfolio_eq_cb_test,Test,US373334KF74,594606,USD,NA
BR301060,portfolio_eq_cb_test,Test,US654740AU37,2769657,USD,NA
BR148400,portfolio_eq_cb_test,Test,US266233AC93,190276,USD,NA
BR546393,portfolio_eq_cb_test,Test,US210518CL86,9527910,USD,NA
BR45247,portfolio_eq_cb_test,Test,US976656CF33,4997920,USD,NA
BR615275,portfolio_eq_cb_test,Test,US29364GAF00,105702,USD,NA
BR504722,portfolio_eq_cb_test,Test,US25746UCR86,1996860,USD,NA
BR19426,portfolio_eq_cb_test,Test,US037735CW53,3856727,USD,NA
BR205927,portfolio_eq_cb_test,Test,US49725VAB80,7546641,USD,NA
BR381476,portfolio_eq_cb_test,Test,US26441CAY12,71865,USD,NA
BR535532,portfolio_eq_cb_test,Test,US797440BR49,5517262,USD,NA
BR123849,portfolio_eq_cb_test,Test,US927804FR06,8549179,USD,NA
BR652659,portfolio_eq_cb_test,Test,US65473QAR48,235596,USD,NA
BR354638,portfolio_eq_cb_test,Test,US233331AY31,3816755,USD,NA
BR156370,portfolio_eq_cb_test,Test,US976843BH44,26076393,USD,NA
BR475574,portfolio_eq_cb_test,Test,US29103DAF33,2359229,USD,NA
BR51946,portfolio_eq_cb_test,Test,US29364NAU28,418757,USD,NA
BR377975,portfolio_eq_cb_test,Test,US03938LAX29,558750,USD,NA
BR172380,portfolio_eq_cb_test,Test,US05565EAF25,11829252,USD,NA
BR498213,portfolio_eq_cb_test,Test,US465685AN59,14510528,USD,NA
BR232079,portfolio_eq_cb_test,Test,US694308GE15,65826479,USD,NA
BR369800,portfolio_eq_cb_test,Test,US345397YD98,2386890,USD,NA
BR179628,portfolio_eq_cb_test,Test,US125896BP44,3276067,USD,NA
BR308141,portfolio_eq_cb_test,Test,US302570AW69,11929025,USD,NA
BR562579,portfolio_eq_cb_test,Test,US31428XBG07,4386040,USD,NA
BR51707,portfolio_eq_cb_test,Test,US69351UAQ67,5952900,USD,NA
BR89170,portfolio_eq_cb_test,Test,US927804FH24,10373700,USD,NA
BR205989,portfolio_eq_cb_test,Test,US76720AAG13,21588399,USD,NA
BR160982,portfolio_eq_cb_test,Test,US26442CAA27,1257121,USD,NA
BR161767,portfolio_eq_cb_test,Test,US26817RAV06,2295631,USD,NA
BR48885,portfolio_eq_cb_test,Test,US651639AN69,6125221,USD,NA
BR39557,portfolio_eq_cb_test,Test,US013716AW59,13165891,USD,NA
BR669520,portfolio_eq_cb_test,Test,US05565EAF25,266158,USD,NA
BR60135,portfolio_eq_cb_test,Test,US263901AB68,28027940,USD,NA
BR39971,portfolio_eq_cb_test,Test,US30161MAJ27,25204090,USD,NA
BR115446,portfolio_eq_cb_test,Test,US67021CAF41,10190080,USD,NA
BR565459,portfolio_eq_cb_test,Test,US89236TDW27,3034200,USD,NA
BR354466,portfolio_eq_cb_test,Test,US09628TAA79,2085000,USD,NA
BR119112,portfolio_eq_cb_test,Test,US26835PAF71,17137530,USD,NA
BR615880,portfolio_eq_cb_test,Test,US664397AM81,100507,USD,NA
BR146660,portfolio_eq_cb_test,Test,US976826BG12,6116733,USD,NA
BR122868,portfolio_eq_cb_test,Test,US172070CP76,9060728,USD,NA
BR313328,portfolio_eq_cb_test,Test,US23338VAB27,6104076,USD,NA
BR114919,portfolio_eq_cb_test,Test,US59562VAM90,3918723,USD,NA
BR147842,portfolio_eq_cb_test,Test,US055451AH17,5271550,USD,NA
BR436466,portfolio_eq_cb_test,Test,US476556CX17,1458647,USD,NA
BR686,portfolio_eq_cb_test,Test,US743263AE50,228145,USD,NA
BR532740,portfolio_eq_cb_test,Test,US797440BT05,464480,USD,NA
BR7804,portfolio_eq_cb_test,Test,US21079NAA90,9773163,USD,NA
BR229560,portfolio_eq_cb_test,Test,US125896BK56,5924859,USD,NA
BR626328,portfolio_eq_cb_test,Test,US37045VAE02,1623255,USD,NA
BR76823,portfolio_eq_cb_test,Test,US878742BC80,565000,USD,NA
BR108534,portfolio_eq_cb_test,Test,US15361GAU94,6020738,USD,NA
BR210814,portfolio_eq_cb_test,Test,US98389BAH33,13509100,USD,NA
BR265629,portfolio_eq_cb_test,Test,US573284AQ94,3159171,USD,NA
BR670525,portfolio_eq_cb_test,Test,US65364UAK25,1304192,USD,NA
BR675633,portfolio_eq_cb_test,Test,US345370CA64,130535,USD,NA
BR399948,portfolio_eq_cb_test,Test,US875127AX04,9639555,USD,NA
BR128251,portfolio_eq_cb_test,Test,US759509AE27,6323686,USD,NA
BR217213,portfolio_eq_cb_test,Test,US037735CV70,5548900,USD,NA
BR487304,portfolio_eq_cb_test,Test,US345397XF55,4983940,USD,NA
BR82026,portfolio_eq_cb_test,Test,US927804FB53,2306458,USD,NA
BR214048,portfolio_eq_cb_test,Test,US98389BAU44,6681511,USD,NA
BR624936,portfolio_eq_cb_test,Test,US014477AQ62,37620,USD,NA
BR371909,portfolio_eq_cb_test,Test,US842400ES88,192914,USD,NA
BR86046,portfolio_eq_cb_test,Test,US744542AC53,2046342,USD,NA
BR238996,portfolio_eq_cb_test,Test,US31428XAY22,10630480,USD,NA
BR41795,portfolio_eq_cb_test,Test,US034863AD26,26019500,USD,NA
BR667535,portfolio_eq_cb_test,Test,US233851CZ53,687124,USD,NA
BR62096,portfolio_eq_cb_test,Test,US30251GAW78,65813,USD,NA
BR111125,portfolio_eq_cb_test,Test,US233851BZ62,15201824,USD,NA
BR140477,portfolio_eq_cb_test,Test,US05565EAM75,582780,USD,NA
BR407652,portfolio_eq_cb_test,Test,US30251GAU13,354375,USD,NA
BR585888,portfolio_eq_cb_test,Test,US059165EG13,9444,USD,NA
BR144709,portfolio_eq_cb_test,Test,US65364UAK25,25876825,USD,NA
BR593008,portfolio_eq_cb_test,Test,US845437BK71,312294,USD,NA
BR516838,portfolio_eq_cb_test,Test,US00388WAD39,660038,USD,NA
BR522682,portfolio_eq_cb_test,Test,US69371RM945,149134,USD,NA
BR436620,portfolio_eq_cb_test,Test,US24736WAA80,460089,USD,NA
BR138900,portfolio_eq_cb_test,Test,US35671DAZ87,248750,USD,NA
BR51407,portfolio_eq_cb_test,Test,US80589MAD48,14525980,USD,NA
BR57538,portfolio_eq_cb_test,Test,US90932LAA52,704230,USD,NA
BR688191,portfolio_eq_cb_test,Test,US345397WW97,683552,USD,NA
BR422862,portfolio_eq_cb_test,Test,US842587CU99,7003430,USD,NA
BR145720,portfolio_eq_cb_test,Test,US12626PAM59,20944890,USD,NA
BR107293,portfolio_eq_cb_test,Test,US44923QAG91,166345,USD,NA
BR208863,portfolio_eq_cb_test,Test,US26442CAE49,6958901,USD,NA
BR178711,portfolio_eq_cb_test,Test,US65364UAE64,23209181,USD,NA
BR126652,portfolio_eq_cb_test,Test,US05565EAD76,5958075,USD,NA
BR181600,portfolio_eq_cb_test,Test,US664397AK26,44513359,USD,NA
BR686279,portfolio_eq_cb_test,Test,US59562VAR87,112197,USD,NA
BR598691,portfolio_eq_cb_test,Test,US88160RAE18,811793,USD,NA
BR130087,portfolio_eq_cb_test,Test,US37045VAF76,2759813,USD,NA
BR77634,portfolio_eq_cb_test,Test,US51817RAA41,5250000,USD,NA
BR296619,portfolio_eq_cb_test,Test,US202795JE14,2020100,USD,NA
BR654537,portfolio_eq_cb_test,Test,US233851CM41,21584087,USD,NA
BR135542,portfolio_eq_cb_test,Test,US74955DAA90,217860,USD,NA
BR250560,portfolio_eq_cb_test,Test,US005117AA49,9213300,USD,NA
BR673828,portfolio_eq_cb_test,Test,US125896BL30,139390,USD,NA
BR638238,portfolio_eq_cb_test,Test,US37045XBV73,505106,USD,NA
BR240577,portfolio_eq_cb_test,Test,US50587KAA97,17766049,USD,NA
BR262331,portfolio_eq_cb_test,Test,US186108CK02,1902075,USD,NA
BR625224,portfolio_eq_cb_test,Test,US465685AK11,642317,USD,NA
BR239904,portfolio_eq_cb_test,Test,US268317AK07,44309480,USD,NA
BR610687,portfolio_eq_cb_test,Test,US737679DG22,157089,USD,NA
BR350973,portfolio_eq_cb_test,Test,US02665WBE03,9861690,USD,NA
BR232899,portfolio_eq_cb_test,Test,US491674BG15,14473412,USD,NA
BR172442,portfolio_eq_cb_test,Test,US744448CE96,9355291,USD,NA
BR380563,portfolio_eq_cb_test,Test,US95709TAN00,404628,USD,NA
BR286070,portfolio_eq_cb_test,Test,US69352PAG81,2897448,USD,NA
BR218177,portfolio_eq_cb_test,Test,US74955DAB73,1834133,USD,NA
BR431789,portfolio_eq_cb_test,Test,US05351WAA18,671545,USD,NA
BR496368,portfolio_eq_cb_test,Test,US31428XBM74,15100605,USD,NA
BR59886,portfolio_eq_cb_test,Test,US209111FL29,10489440,USD,NA
BR277958,portfolio_eq_cb_test,Test,US144285AK99,509754,USD,NA
BR280902,portfolio_eq_cb_test,Test,US693304AL18,10057710,USD,NA
BR50046,portfolio_eq_cb_test,Test,US26442CAG96,2086600,USD,NA
BR169088,portfolio_eq_cb_test,Test,US875127BA91,15516240,USD,NA
BR675309,portfolio_eq_cb_test,Test,US02665WBE03,394724,USD,NA
BR174521,portfolio_eq_cb_test,Test,US929160AT60,1023830,USD,NA
BR27560,portfolio_eq_cb_test,Test,US15405EAD04,7190586,USD,NA
BR160117,portfolio_eq_cb_test,Test,US610202BP77,1089352,USD,NA
BR305645,portfolio_eq_cb_test,Test,US28932MAJ45,11492900,USD,NA
BR2046,portfolio_eq_cb_test,Test,US858119AZ32,513750,USD,NA
BR179686,portfolio_eq_cb_test,Test,US737679DE73,3897921,USD,NA
BR145608,portfolio_eq_cb_test,Test,US034863AP55,21193320,USD,NA
BR201656,portfolio_eq_cb_test,Test,US26817RAB42,14377500,USD,NA
BR301060,portfolio_eq_cb_test,Test,US654740AU37,2769657,USD,NA
BR109228,portfolio_eq_cb_test,Test,US05607MAA53,1067450,USD,NA
BR324667,portfolio_eq_cb_test,Test,US25746UCQ04,299100,USD,NA
BR139410,portfolio_eq_cb_test,Test,US26442CAG96,2086600,USD,NA
BR197434,portfolio_eq_cb_test,Test,US65473QAV59,5615800,USD,NA
BR424929,portfolio_eq_cb_test,Test,USU2339CBK37,3025500,USD,NA
BR652659,portfolio_eq_cb_test,Test,US65473QAR48,235596,USD,NA
BR231681,portfolio_eq_cb_test,Test,US345370CA64,196082,USD,NA
BR111254,portfolio_eq_cb_test,Test,US927804FL36,3182400,USD,NA
BR90143,portfolio_eq_cb_test,Test,US268789AA24,5059210,USD,NA
BR23257,portfolio_eq_cb_test,Test,US976826BH94,524674,USD,NA
BR607398,portfolio_eq_cb_test,Test,US595620AJ40,1531039,USD,NA
BR27562,portfolio_eq_cb_test,Test,US37045XCD66,4997320,USD,NA
BR157771,portfolio_eq_cb_test,Test,US65120FAB04,34318976,USD,NA
BR327826,portfolio_eq_cb_test,Test,US373334KG57,11921880,USD,NA
BR259453,portfolio_eq_cb_test,Test,US455434BH28,5139514,USD,NA
BR450533,portfolio_eq_cb_test,Test,US186108CK02,570622,USD,NA
BR192934,portfolio_eq_cb_test,Test,US976826BK24,10631950,USD,NA
BR60939,portfolio_eq_cb_test,Test,US26442UAE47,10040670,USD,NA
BR636075,portfolio_eq_cb_test,Test,US89566EAK47,33852,USD,NA
BR92655,portfolio_eq_cb_test,Test,US391164AE09,2065370,USD,NA
BR100886,portfolio_eq_cb_test,Test,US845743BL61,1261048,USD,NA
BR30677,portfolio_eq_cb_test,Test,US694308HP52,13240838,USD,NA
BR269033,portfolio_eq_cb_test,Test,US31428XAY22,53152395,USD,NA
BR449542,portfolio_eq_cb_test,Test,US67021CAM91,75908,USD,NA
BR100934,portfolio_eq_cb_test,Test,US05565EAL92,975667,USD,NA
BR318091,portfolio_eq_cb_test,Test,US037735CM71,19917137,USD,NA
BR642368,portfolio_eq_cb_test,Test,US01879NAA37,506469,USD,NA
BR9300,portfolio_eq_cb_test,Test,US573284AJ51,8284678,USD,NA
BR317332,portfolio_eq_cb_test,Test,US337932AC13,27827497,USD,NA
BR560079,portfolio_eq_cb_test,Test,US90333LAP76,1152939,USD,NA
BR125438,portfolio_eq_cb_test,Test,US74456QBN51,13737580,USD,NA
BR263096,portfolio_eq_cb_test,Test,US70457LAB09,277680,USD,NA
BR191806,portfolio_eq_cb_test,Test,US209111EQ25,6298000,USD,NA
BR458455,portfolio_eq_cb_test,Test,US95709TAK60,56772,USD,NA
BR194979,portfolio_eq_cb_test,Test,US341081FL67,29522448,USD,NA
BR319792,portfolio_eq_cb_test,Test,US25746UAY55,5900580,USD,NA
BR142800,portfolio_eq_cb_test,Test,US210518CR56,1045630,USD,NA
BR361938,portfolio_eq_cb_test,Test,US783549AZ16,2387480,USD,NA
BR673093,portfolio_eq_cb_test,Test,US880779AZ60,865380,USD,NA
BR608798,portfolio_eq_cb_test,Test,US29278GAD07,2044622,USD,NA
BR221569,portfolio_eq_cb_test,Test,US049560AN51,2489775,USD,NA
BR448776,portfolio_eq_cb_test,Test,US78355HJT77,2000376,USD,NA
BR316589,portfolio_eq_cb_test,Test,US694308HM22,87982,USD,NA
BR271199,portfolio_eq_cb_test,Test,US98389BAM28,1042,USD,NA
BR322853,portfolio_eq_cb_test,Test,US767201AS58,1833346,USD,NA
BR529737,portfolio_eq_cb_test,Test,US86614RAL15,377400,USD,NA
BR91168,portfolio_eq_cb_test,Test,US02665WAH43,2002990,USD,NA
BR644361,portfolio_eq_cb_test,Test,US26441CAX39,4157052,USD,NA
BR134626,portfolio_eq_cb_test,Test,US50188FAD78,417786,USD,NA
BR50806,portfolio_eq_cb_test,Test,US875127AZ51,18424600,USD,NA
BR582637,portfolio_eq_cb_test,Test,US30040WAC29,8022238,USD,NA
BR616563,portfolio_eq_cb_test,Test,US02665WBT71,679608,USD,NA
BR251413,portfolio_eq_cb_test,Test,XS0808638612,9492281,USD,NA
BR50656,portfolio_eq_cb_test,Test,US345370CA64,6548900,USD,NA
BR216920,portfolio_eq_cb_test,Test,US29364NAS71,9662920,USD,NA
BR679249,portfolio_eq_cb_test,Test,US210518CL86,129226,USD,NA
BR299308,portfolio_eq_cb_test,Test,US24736VAA08,478586,USD,NA
BR167114,portfolio_eq_cb_test,Test,US695114CD86,11595078,USD,NA
BR481466,portfolio_eq_cb_test,Test,US210795QC77,129307,USD,NA
BR305116,portfolio_eq_cb_test,Test,US048303CC31,24939624,USD,NA
BR57011,portfolio_eq_cb_test,Test,US842400FH15,1983930,USD,NA
BR395454,portfolio_eq_cb_test,Test,US69352JAL17,10150000,USD,NA
BR38520,portfolio_eq_cb_test,Test,US345397WK59,8424000,USD,NA
BR143633,portfolio_eq_cb_test,Test,US02666QJ797,28191402,USD,NA
BR122602,portfolio_eq_cb_test,Test,US02361DAN03,7539553,USD,NA
BR667885,portfolio_eq_cb_test,Test,US034863AG56,471262,USD,NA
BR172316,portfolio_eq_cb_test,Test,US24736WAA80,4485870,USD,NA
BR183062,portfolio_eq_cb_test,Test,US875127BA91,9129575,USD,NA
BR634260,portfolio_eq_cb_test,Test,US37045XBV73,1075753,USD,NA
BR196901,portfolio_eq_cb_test,Test,US055451AU28,16513855,USD,NA
BR655730,portfolio_eq_cb_test,Test,US26442CAK09,470178,USD,NA
BR152696,portfolio_eq_cb_test,Test,US023608AF92,1605280,USD,NA
BR75346,portfolio_eq_cb_test,Test,US210518CR56,522764,USD,NA
BR377099,portfolio_eq_cb_test,Test,US034863AT77,1067497,USD,NA
BR379120,portfolio_eq_cb_test,Test,US202795HZ60,257048,USD,NA
BR175452,portfolio_eq_cb_test,Test,US345397XF55,498394,USD,NA
BR255375,portfolio_eq_cb_test,Test,US797440BV50,526230,USD,NA
BR339582,portfolio_eq_cb_test,Test,US816851BA63,5627341,USD,NA
BR312104,portfolio_eq_cb_test,Test,US12626PAJ21,5158250,USD,NA
BR131677,portfolio_eq_cb_test,Test,US465685AD77,6448460,USD,NA
BR584888,portfolio_eq_cb_test,Test,US69331CAF59,499970,USD,NA
BR164639,portfolio_eq_cb_test,Test,US575634AS94,129750,USD,NA
BR61003,portfolio_eq_cb_test,Test,US341081EP80,11055825,USD,NA
BR134370,portfolio_eq_cb_test,Test,US345397XU23,9394780,USD,NA
BR506525,portfolio_eq_cb_test,Test,US90346WAB90,172651,USD,NA
BR309554,portfolio_eq_cb_test,Test,US125896BP44,7166390,USD,NA
BR133662,portfolio_eq_cb_test,Test,US59562VBD82,18233685,USD,NA
BR92255,portfolio_eq_cb_test,Test,US055451AQ16,1469775,USD,NA
BR250350,portfolio_eq_cb_test,Test,US59125QAB41,3363296,USD,NA
BR283598,portfolio_eq_cb_test,Test,US092113AH28,17344483,USD,NA
BR421888,portfolio_eq_cb_test,Test,US910047AG49,1005904,USD,NA
BR30883,portfolio_eq_cb_test,Test,US013716AN50,19872798,USD,NA
BR38479,portfolio_eq_cb_test,Test,US037735CV70,14427140,USD,NA
BR637056,portfolio_eq_cb_test,Test,US69352PAE34,81224,USD,NA
BR600022,portfolio_eq_cb_test,Test,US878742AZ84,1731001,USD,NA
BR291102,portfolio_eq_cb_test,Test,US976657AL02,1022393,USD,NA
BR551076,portfolio_eq_cb_test,Test,US268317AN46,521321,USD,NA
BR233457,portfolio_eq_cb_test,Test,US210518CT13,11229421,USD,NA
BR383745,portfolio_eq_cb_test,Test,US737679DG22,12324102,USD,NA
BR555686,portfolio_eq_cb_test,Test,US014477AR46,290125,USD,NA
BR7577,portfolio_eq_cb_test,Test,US15189XAN84,5815185,USD,NA
BR271797,portfolio_eq_cb_test,Test,US210371AL43,2130,USD,NA
BR209790,portfolio_eq_cb_test,Test,US34540UAA79,18302196,USD,NA
BR148127,portfolio_eq_cb_test,Test,US30161NAQ43,20640245,USD,NA
BR396885,portfolio_eq_cb_test,Test,US29365PAP71,3058763,USD,NA
BR621011,portfolio_eq_cb_test,Test,US26441CAS44,1912798,USD,NA
BR571863,portfolio_eq_cb_test,Test,US78412DAN93,5295333,USD,NA
BR286399,portfolio_eq_cb_test,Test,US84474YAA47,3265613,USD,NA
BR304847,portfolio_eq_cb_test,Test,US842400EB53,9576000,USD,NA
BR595272,portfolio_eq_cb_test,Test,US842400FR96,1046413,USD,NA
