Holding.ID,Portfolio.Name,Investor.Name,Currency,NumberofShares
BR686,og_cb_full,Test,USD,NA
BR126617,og_cb_full,Test,USD,NA
BR532740,og_cb_full,Test,USD,NA
BR7804,og_cb_full,Test,USD,NA
BR114774,og_cb_full,Test,USD,NA
BR229560,og_cb_full,Test,USD,NA
BR374665,og_cb_full,Test,USD,NA
BR626328,og_cb_full,Test,USD,NA
BR444220,og_cb_full,Test,USD,NA
BR190677,og_cb_full,Test,USD,NA
BR272367,og_cb_full,Test,USD,NA
BR457791,og_cb_full,Test,USD,NA
BR18505,og_cb_full,Test,USD,NA
BR76823,og_cb_full,Test,USD,NA
BR493402,og_cb_full,Test,USD,NA
BR615156,og_cb_full,Test,USD,NA
BR108534,og_cb_full,Test,USD,NA
BR51234,og_cb_full,Test,USD,NA
BR210814,og_cb_full,Test,USD,NA
BR265629,og_cb_full,Test,USD,NA
BR288370,og_cb_full,Test,USD,NA
BR670525,og_cb_full,Test,USD,NA
BR513961,og_cb_full,Test,USD,NA
BR675633,og_cb_full,Test,USD,NA
BR99857,og_cb_full,Test,USD,NA
BR399948,og_cb_full,Test,USD,NA
BR128251,og_cb_full,Test,USD,NA
BR217213,og_cb_full,Test,USD,NA
BR686177,og_cb_full,Test,USD,NA
BR151654,og_cb_full,Test,USD,NA
BR281782,og_cb_full,Test,USD,NA
BR487304,og_cb_full,Test,USD,NA
BR82026,og_cb_full,Test,USD,NA
BR682574,og_cb_full,Test,USD,NA
BR48980,og_cb_full,Test,USD,NA
BR214048,og_cb_full,Test,USD,NA
BR624936,og_cb_full,Test,USD,NA
BR371909,og_cb_full,Test,USD,NA
BR86046,og_cb_full,Test,USD,NA
BR238996,og_cb_full,Test,USD,NA
BR598616,og_cb_full,Test,USD,NA
BR41795,og_cb_full,Test,USD,NA
BR667535,og_cb_full,Test,USD,NA
BR142667,og_cb_full,Test,USD,NA
BR318784,og_cb_full,Test,USD,NA
BR62096,og_cb_full,Test,USD,NA
BR111125,og_cb_full,Test,USD,NA
BR140477,og_cb_full,Test,USD,NA
BR204439,og_cb_full,Test,USD,NA
BR407652,og_cb_full,Test,USD,NA
BR585888,og_cb_full,Test,USD,NA
BR144709,og_cb_full,Test,USD,NA
BR593008,og_cb_full,Test,USD,NA
BR516838,og_cb_full,Test,USD,NA
BR167044,og_cb_full,Test,USD,NA
BR522682,og_cb_full,Test,USD,NA
BR436620,og_cb_full,Test,USD,NA
BR138900,og_cb_full,Test,USD,NA
BR51407,og_cb_full,Test,USD,NA
BR583840,og_cb_full,Test,USD,NA
BR57538,og_cb_full,Test,USD,NA
BR688191,og_cb_full,Test,USD,NA
BR422862,og_cb_full,Test,USD,NA
BR145720,og_cb_full,Test,USD,NA
BR107293,og_cb_full,Test,USD,NA
BR208863,og_cb_full,Test,USD,NA
BR178711,og_cb_full,Test,USD,NA
BR126652,og_cb_full,Test,USD,NA
BR181600,og_cb_full,Test,USD,NA
BR686279,og_cb_full,Test,USD,NA
BR164935,og_cb_full,Test,USD,NA
BR445529,og_cb_full,Test,USD,NA
BR598691,og_cb_full,Test,USD,NA
BR130087,og_cb_full,Test,USD,NA
BR77634,og_cb_full,Test,USD,NA
BR296619,og_cb_full,Test,USD,NA
BR262041,og_cb_full,Test,USD,NA
BR654537,og_cb_full,Test,USD,NA
BR14021,og_cb_full,Test,USD,NA
BR4076,og_cb_full,Test,USD,NA
BR38382,og_cb_full,Test,USD,NA
BR135542,og_cb_full,Test,USD,NA
BR250560,og_cb_full,Test,USD,NA
BR673828,og_cb_full,Test,USD,NA
BR638238,og_cb_full,Test,USD,NA
BR151180,og_cb_full,Test,USD,NA
BR240577,og_cb_full,Test,USD,NA
BR262331,og_cb_full,Test,USD,NA
BR625224,og_cb_full,Test,USD,NA
BR239904,og_cb_full,Test,USD,NA
BR610687,og_cb_full,Test,USD,NA
BR675883,og_cb_full,Test,USD,NA
BR350973,og_cb_full,Test,USD,NA
BR57651,og_cb_full,Test,USD,NA
BR232899,og_cb_full,Test,USD,NA
BR422053,og_cb_full,Test,USD,NA
BR25668,og_cb_full,Test,USD,NA
BR172442,og_cb_full,Test,USD,NA
BR271408,og_cb_full,Test,USD,NA
BR380563,og_cb_full,Test,USD,NA
BR286070,og_cb_full,Test,USD,NA
BR218177,og_cb_full,Test,USD,NA
BR431789,og_cb_full,Test,USD,NA
BR496368,og_cb_full,Test,USD,NA
BR59886,og_cb_full,Test,USD,NA
BR277958,og_cb_full,Test,USD,NA
BR280902,og_cb_full,Test,USD,NA
BR50046,og_cb_full,Test,USD,NA
BR646260,og_cb_full,Test,USD,NA
BR169088,og_cb_full,Test,USD,NA
BR675309,og_cb_full,Test,USD,NA
BR14865,og_cb_full,Test,USD,NA
BR309563,og_cb_full,Test,USD,NA
BR174521,og_cb_full,Test,USD,NA
BR118725,og_cb_full,Test,USD,NA
BR27560,og_cb_full,Test,USD,NA
BR160117,og_cb_full,Test,USD,NA
BR305645,og_cb_full,Test,USD,NA
BR2046,og_cb_full,Test,USD,NA
BR40123,og_cb_full,Test,USD,NA
BR397651,og_cb_full,Test,USD,NA
BR179686,og_cb_full,Test,USD,NA
BR151229,og_cb_full,Test,USD,NA
BR145608,og_cb_full,Test,USD,NA
BR263444,og_cb_full,Test,USD,NA
BR201656,og_cb_full,Test,USD,NA
BR160742,og_cb_full,Test,USD,NA
BR301060,og_cb_full,Test,USD,NA
BR109228,og_cb_full,Test,USD,NA
BR329932,og_cb_full,Test,USD,NA
BR324667,og_cb_full,Test,USD,NA
BR139410,og_cb_full,Test,USD,NA
BR197434,og_cb_full,Test,USD,NA
BR424929,og_cb_full,Test,USD,NA
BR652659,og_cb_full,Test,USD,NA
BR323223,og_cb_full,Test,USD,NA
BR231681,og_cb_full,Test,USD,NA
BR111254,og_cb_full,Test,USD,NA
BR90143,og_cb_full,Test,USD,NA
BR23257,og_cb_full,Test,USD,NA
BR192099,og_cb_full,Test,USD,NA
BR607398,og_cb_full,Test,USD,NA
BR27562,og_cb_full,Test,USD,NA
BR77203,og_cb_full,Test,USD,NA
BR157942,og_cb_full,Test,USD,NA
BR17711,og_cb_full,Test,USD,NA
BR373158,og_cb_full,Test,USD,NA
BR157771,og_cb_full,Test,USD,NA
BR327826,og_cb_full,Test,USD,NA
BR259453,og_cb_full,Test,USD,NA
BR450533,og_cb_full,Test,USD,NA
BR913,og_cb_full,Test,USD,NA
BR192934,og_cb_full,Test,USD,NA
BR60939,og_cb_full,Test,USD,NA
BR636075,og_cb_full,Test,USD,NA
BR470005,og_cb_full,Test,USD,NA
BR338495,og_cb_full,Test,USD,NA
BR38417,og_cb_full,Test,USD,NA
BR61755,og_cb_full,Test,USD,NA
BR92655,og_cb_full,Test,USD,NA
BR100886,og_cb_full,Test,USD,NA
BR30677,og_cb_full,Test,USD,NA
BR269033,og_cb_full,Test,USD,NA
BR449542,og_cb_full,Test,USD,NA
BR100934,og_cb_full,Test,USD,NA
BR318091,og_cb_full,Test,USD,NA
BR642368,og_cb_full,Test,USD,NA
BR9300,og_cb_full,Test,USD,NA
BR317332,og_cb_full,Test,USD,NA
BR166218,og_cb_full,Test,USD,NA
BR560079,og_cb_full,Test,USD,NA
BR3992,og_cb_full,Test,USD,NA
BR397409,og_cb_full,Test,USD,NA
BR125438,og_cb_full,Test,USD,NA
BR70276,og_cb_full,Test,USD,NA
BR263096,og_cb_full,Test,USD,NA
BR562054,og_cb_full,Test,USD,NA
BR191806,og_cb_full,Test,USD,NA
BR458455,og_cb_full,Test,USD,NA
BR194979,og_cb_full,Test,USD,NA
BR319792,og_cb_full,Test,USD,NA
BR142800,og_cb_full,Test,USD,NA
BR305931,og_cb_full,Test,USD,NA
BR361938,og_cb_full,Test,USD,NA
BR608798,og_cb_full,Test,USD,NA
BR221569,og_cb_full,Test,USD,NA
BR19434,og_cb_full,Test,USD,NA
BR166756,og_cb_full,Test,USD,NA
BR448776,og_cb_full,Test,USD,NA
BR174873,og_cb_full,Test,USD,NA
BR669364,og_cb_full,Test,USD,NA
BR60882,og_cb_full,Test,USD,NA
BR316589,og_cb_full,Test,USD,NA
BR598232,og_cb_full,Test,USD,NA
BR271199,og_cb_full,Test,USD,NA
BR551438,og_cb_full,Test,USD,NA
BR322853,og_cb_full,Test,USD,NA
BR501245,og_cb_full,Test,USD,NA
BR529737,og_cb_full,Test,USD,NA
BR217771,og_cb_full,Test,USD,NA
BR508645,og_cb_full,Test,USD,NA
BR91168,og_cb_full,Test,USD,NA
BR644361,og_cb_full,Test,USD,NA
BR134626,og_cb_full,Test,USD,NA
BR50806,og_cb_full,Test,USD,NA
BR582637,og_cb_full,Test,USD,NA
BR616563,og_cb_full,Test,USD,NA
BR60037,og_cb_full,Test,USD,NA
BR251413,og_cb_full,Test,USD,NA
BR50656,og_cb_full,Test,USD,NA
BR216920,og_cb_full,Test,USD,NA
BR679249,og_cb_full,Test,USD,NA
BR299308,og_cb_full,Test,USD,NA
BR501204,og_cb_full,Test,USD,NA
BR167114,og_cb_full,Test,USD,NA
BR481466,og_cb_full,Test,USD,NA
BR305116,og_cb_full,Test,USD,NA
BR91330,og_cb_full,Test,USD,NA
BR67756,og_cb_full,Test,USD,NA
BR57011,og_cb_full,Test,USD,NA
BR44040,og_cb_full,Test,USD,NA
BR45911,og_cb_full,Test,USD,NA
BR395454,og_cb_full,Test,USD,NA
BR38520,og_cb_full,Test,USD,NA
BR143633,og_cb_full,Test,USD,NA
BR122602,og_cb_full,Test,USD,NA
BR272099,og_cb_full,Test,USD,NA
BR123876,og_cb_full,Test,USD,NA
BR667885,og_cb_full,Test,USD,NA
BR172316,og_cb_full,Test,USD,NA
BR557442,og_cb_full,Test,USD,NA
BR583307,og_cb_full,Test,USD,NA
BR183062,og_cb_full,Test,USD,NA
BR288450,og_cb_full,Test,USD,NA
BR634260,og_cb_full,Test,USD,NA
BR196901,og_cb_full,Test,USD,NA
BR395681,og_cb_full,Test,USD,NA
BR489067,og_cb_full,Test,USD,NA
BR655730,og_cb_full,Test,USD,NA
BR152696,og_cb_full,Test,USD,NA
BR75346,og_cb_full,Test,USD,NA
BR377099,og_cb_full,Test,USD,NA
BR244872,og_cb_full,Test,USD,NA
BR677505,og_cb_full,Test,USD,NA
BR298306,og_cb_full,Test,USD,NA
BR379120,og_cb_full,Test,USD,NA
BR212911,og_cb_full,Test,USD,NA
BR292389,og_cb_full,Test,USD,NA
BR175452,og_cb_full,Test,USD,NA
BR255375,og_cb_full,Test,USD,NA
BR339582,og_cb_full,Test,USD,NA
BR623001,og_cb_full,Test,USD,NA
BR364627,og_cb_full,Test,USD,NA
BR112485,og_cb_full,Test,USD,NA
BR247396,og_cb_full,Test,USD,NA
BR312104,og_cb_full,Test,USD,NA
BR131677,og_cb_full,Test,USD,NA
BR584888,og_cb_full,Test,USD,NA
BR151642,og_cb_full,Test,USD,NA
BR532395,og_cb_full,Test,USD,NA
BR164639,og_cb_full,Test,USD,NA
BR61003,og_cb_full,Test,USD,NA
BR134370,og_cb_full,Test,USD,NA
BR506525,og_cb_full,Test,USD,NA
BR309554,og_cb_full,Test,USD,NA
BR133662,og_cb_full,Test,USD,NA
BR92255,og_cb_full,Test,USD,NA
BR83114,og_cb_full,Test,USD,NA
BR230592,og_cb_full,Test,USD,NA
BR61701,og_cb_full,Test,USD,NA
BR250350,og_cb_full,Test,USD,NA
BR283598,og_cb_full,Test,USD,NA
BR421888,og_cb_full,Test,USD,NA
BR30883,og_cb_full,Test,USD,NA
BR143735,og_cb_full,Test,USD,NA
BR327836,og_cb_full,Test,USD,NA
BR472892,og_cb_full,Test,USD,NA
BR154486,og_cb_full,Test,USD,NA
BR38479,og_cb_full,Test,USD,NA
BR130919,og_cb_full,Test,USD,NA
BR637056,og_cb_full,Test,USD,NA
BR508100,og_cb_full,Test,USD,NA
BR600022,og_cb_full,Test,USD,NA
BR291102,og_cb_full,Test,USD,NA
BR644368,og_cb_full,Test,USD,NA
BR551076,og_cb_full,Test,USD,NA
BR233457,og_cb_full,Test,USD,NA
BR383745,og_cb_full,Test,USD,NA
BR37060,og_cb_full,Test,USD,NA
BR555686,og_cb_full,Test,USD,NA
BR7577,og_cb_full,Test,USD,NA
BR456207,og_cb_full,Test,USD,NA
BR271797,og_cb_full,Test,USD,NA
BR634470,og_cb_full,Test,USD,NA
BR3079,og_cb_full,Test,USD,NA
BR209790,og_cb_full,Test,USD,NA
BR116499,og_cb_full,Test,USD,NA
BR148127,og_cb_full,Test,USD,NA
BR396885,og_cb_full,Test,USD,NA
BR66921,og_cb_full,Test,USD,NA
BR621011,og_cb_full,Test,USD,NA
BR571863,og_cb_full,Test,USD,NA
BR279758,og_cb_full,Test,USD,NA
BR286399,og_cb_full,Test,USD,NA
BR304847,og_cb_full,Test,USD,NA
BR595272,og_cb_full,Test,USD,NA
BR487607,og_cb_full,Test,USD,NA
BR239661,og_cb_full,Test,USD,NA
BR248657,og_cb_full,Test,USD,NA
BR311958,og_cb_full,Test,USD,NA
BR624507,og_cb_full,Test,USD,NA
BR169184,og_cb_full,Test,USD,NA
BR303911,og_cb_full,Test,USD,NA
BR593820,og_cb_full,Test,USD,NA
BR211518,og_cb_full,Test,USD,NA
BR110704,og_cb_full,Test,USD,NA
BR19910,og_cb_full,Test,USD,NA
BR426085,og_cb_full,Test,USD,NA
BR449608,og_cb_full,Test,USD,NA
BR70031,og_cb_full,Test,USD,NA
BR576635,og_cb_full,Test,USD,NA
BR144798,og_cb_full,Test,USD,NA
BR508761,og_cb_full,Test,USD,NA
BR443430,og_cb_full,Test,USD,NA
BR615299,og_cb_full,Test,USD,NA
BR166582,og_cb_full,Test,USD,NA
BR144981,og_cb_full,Test,USD,NA
BR240590,og_cb_full,Test,USD,NA
BR224896,og_cb_full,Test,USD,NA
BR50142,og_cb_full,Test,USD,NA
BR658298,og_cb_full,Test,USD,NA
BR380220,og_cb_full,Test,USD,NA
BR25705,og_cb_full,Test,USD,NA
BR81681,og_cb_full,Test,USD,NA
BR164728,og_cb_full,Test,USD,NA
BR311191,og_cb_full,Test,USD,NA
BR483061,og_cb_full,Test,USD,NA
BR546480,og_cb_full,Test,USD,NA
BR21310,og_cb_full,Test,USD,NA
BR243734,og_cb_full,Test,USD,NA
BR166954,og_cb_full,Test,USD,NA
BR58470,og_cb_full,Test,USD,NA
BR650563,og_cb_full,Test,USD,NA
BR392361,og_cb_full,Test,USD,NA
BR342282,og_cb_full,Test,USD,NA
BR214454,og_cb_full,Test,USD,NA
BR22079,og_cb_full,Test,USD,NA
BR305910,og_cb_full,Test,USD,NA
BR338429,og_cb_full,Test,USD,NA
BR148216,og_cb_full,Test,USD,NA
BR191009,og_cb_full,Test,USD,NA
BR182299,og_cb_full,Test,USD,NA
BR30398,og_cb_full,Test,USD,NA
BR685134,og_cb_full,Test,USD,NA
BR369854,og_cb_full,Test,USD,NA
BR513888,og_cb_full,Test,USD,NA
BR55664,og_cb_full,Test,USD,NA
BR160890,og_cb_full,Test,USD,NA
BR115161,og_cb_full,Test,USD,NA
BR533810,og_cb_full,Test,USD,NA
BR625421,og_cb_full,Test,USD,NA
BR277881,og_cb_full,Test,USD,NA
BR226094,og_cb_full,Test,USD,NA
BR144325,og_cb_full,Test,USD,NA
BR192407,og_cb_full,Test,USD,NA
BR145650,og_cb_full,Test,USD,NA
BR500856,og_cb_full,Test,USD,NA
BR138971,og_cb_full,Test,USD,NA
BR263027,og_cb_full,Test,USD,NA
BR417759,og_cb_full,Test,USD,NA
BR355341,og_cb_full,Test,USD,NA
BR11417,og_cb_full,Test,USD,NA
BR224846,og_cb_full,Test,USD,NA
BR526962,og_cb_full,Test,USD,NA
BR423476,og_cb_full,Test,USD,NA
BR620327,og_cb_full,Test,USD,NA
BR218407,og_cb_full,Test,USD,NA
BR256605,og_cb_full,Test,USD,NA
BR322786,og_cb_full,Test,USD,NA
BR321391,og_cb_full,Test,USD,NA
BR476065,og_cb_full,Test,USD,NA
BR418464,og_cb_full,Test,USD,NA
BR55440,og_cb_full,Test,USD,NA
BR222439,og_cb_full,Test,USD,NA
BR335296,og_cb_full,Test,USD,NA
BR238738,og_cb_full,Test,USD,NA
BR548058,og_cb_full,Test,USD,NA
BR399381,og_cb_full,Test,USD,NA
BR421476,og_cb_full,Test,USD,NA
BR83177,og_cb_full,Test,USD,NA
BR372354,og_cb_full,Test,USD,NA
BR404952,og_cb_full,Test,USD,NA
BR123227,og_cb_full,Test,USD,NA
BR648182,og_cb_full,Test,USD,NA
BR279229,og_cb_full,Test,USD,NA
BR153023,og_cb_full,Test,USD,NA
BR30265,og_cb_full,Test,USD,NA
BR114516,og_cb_full,Test,USD,NA
BR484672,og_cb_full,Test,USD,NA
BR1644,og_cb_full,Test,USD,NA
BR263755,og_cb_full,Test,USD,NA
BR305361,og_cb_full,Test,USD,NA
BR207022,og_cb_full,Test,USD,NA
BR652814,og_cb_full,Test,USD,NA
BR186304,og_cb_full,Test,USD,NA
BR318036,og_cb_full,Test,USD,NA
BR447043,og_cb_full,Test,USD,NA
BR287489,og_cb_full,Test,USD,NA
BR103169,og_cb_full,Test,USD,NA
BR612658,og_cb_full,Test,USD,NA
BR50739,og_cb_full,Test,USD,NA
BR163896,og_cb_full,Test,USD,NA
BR122989,og_cb_full,Test,USD,NA
BR125950,og_cb_full,Test,USD,NA
BR203121,og_cb_full,Test,USD,NA
BR194203,og_cb_full,Test,USD,NA
BR142519,og_cb_full,Test,USD,NA
BR405854,og_cb_full,Test,USD,NA
BR117037,og_cb_full,Test,USD,NA
BR501682,og_cb_full,Test,USD,NA
BR16544,og_cb_full,Test,USD,NA
BR108749,og_cb_full,Test,USD,NA
BR154672,og_cb_full,Test,USD,NA
BR449556,og_cb_full,Test,USD,NA
BR431787,og_cb_full,Test,USD,NA
BR178906,og_cb_full,Test,USD,NA
BR392155,og_cb_full,Test,USD,NA
BR362474,og_cb_full,Test,USD,NA
BR629831,og_cb_full,Test,USD,NA
BR131800,og_cb_full,Test,USD,NA
BR462874,og_cb_full,Test,USD,NA
BR596508,og_cb_full,Test,USD,NA
BR87866,og_cb_full,Test,USD,NA
BR541736,og_cb_full,Test,USD,NA
BR180668,og_cb_full,Test,USD,NA
BR642395,og_cb_full,Test,USD,NA
BR386666,og_cb_full,Test,USD,NA
BR170848,og_cb_full,Test,USD,NA
BR124682,og_cb_full,Test,USD,NA
BR110235,og_cb_full,Test,USD,NA
BR110486,og_cb_full,Test,USD,NA
BR25075,og_cb_full,Test,USD,NA
BR408177,og_cb_full,Test,USD,NA
BR403063,og_cb_full,Test,USD,NA
BR388340,og_cb_full,Test,USD,NA
BR267011,og_cb_full,Test,USD,NA
BR238301,og_cb_full,Test,USD,NA
BR217260,og_cb_full,Test,USD,NA
BR525136,og_cb_full,Test,USD,NA
BR159328,og_cb_full,Test,USD,NA
BR157850,og_cb_full,Test,USD,NA
BR673300,og_cb_full,Test,USD,NA
BR500481,og_cb_full,Test,USD,NA
BR197813,og_cb_full,Test,USD,NA
BR171167,og_cb_full,Test,USD,NA
BR268784,og_cb_full,Test,USD,NA
BR596482,og_cb_full,Test,USD,NA
BR93095,og_cb_full,Test,USD,NA
BR533355,og_cb_full,Test,USD,NA
BR644790,og_cb_full,Test,USD,NA
BR660042,og_cb_full,Test,USD,NA
BR91903,og_cb_full,Test,USD,NA
BR141353,og_cb_full,Test,USD,NA
BR293207,og_cb_full,Test,USD,NA
BR17012,og_cb_full,Test,USD,NA
BR437866,og_cb_full,Test,USD,NA
BR665748,og_cb_full,Test,USD,NA
BR502464,og_cb_full,Test,USD,NA
BR513076,og_cb_full,Test,USD,NA
BR340356,og_cb_full,Test,USD,NA
BR391960,og_cb_full,Test,USD,NA
BR10136,og_cb_full,Test,USD,NA
BR626441,og_cb_full,Test,USD,NA
BR339583,og_cb_full,Test,USD,NA
BR86066,og_cb_full,Test,USD,NA
BR515817,og_cb_full,Test,USD,NA
BR289488,og_cb_full,Test,USD,NA
BR489500,og_cb_full,Test,USD,NA
BR321426,og_cb_full,Test,USD,NA
BR438397,og_cb_full,Test,USD,NA
BR1013,og_cb_full,Test,USD,NA
BR474746,og_cb_full,Test,USD,NA
BR163801,og_cb_full,Test,USD,NA
BR316962,og_cb_full,Test,USD,NA
BR137276,og_cb_full,Test,USD,NA
BR164034,og_cb_full,Test,USD,NA
BR432404,og_cb_full,Test,USD,NA
BR156988,og_cb_full,Test,USD,NA
BR139284,og_cb_full,Test,USD,NA
BR650565,og_cb_full,Test,USD,NA
BR151654,og_cb_full,Test,USD,NA
BR24865,og_cb_full,Test,USD,NA
BR223317,og_cb_full,Test,USD,NA
BR186601,og_cb_full,Test,USD,NA
BR5954,og_cb_full,Test,USD,NA
BR188859,og_cb_full,Test,USD,NA
BR109030,og_cb_full,Test,USD,NA
BR202328,og_cb_full,Test,USD,NA
BR576148,og_cb_full,Test,USD,NA
BR169651,og_cb_full,Test,USD,NA
BR150792,og_cb_full,Test,USD,NA
BR225573,og_cb_full,Test,USD,NA
BR339643,og_cb_full,Test,USD,NA
BR570990,og_cb_full,Test,USD,NA
BR421163,og_cb_full,Test,USD,NA
BR126551,og_cb_full,Test,USD,NA
BR21984,og_cb_full,Test,USD,NA
BR404067,og_cb_full,Test,USD,NA
BR274780,og_cb_full,Test,USD,NA
BR685637,og_cb_full,Test,USD,NA
BR59248,og_cb_full,Test,USD,NA
BR451281,og_cb_full,Test,USD,NA
BR159241,og_cb_full,Test,USD,NA
BR3827,og_cb_full,Test,USD,NA
BR191038,og_cb_full,Test,USD,NA
BR343349,og_cb_full,Test,USD,NA
BR495966,og_cb_full,Test,USD,NA
BR155523,og_cb_full,Test,USD,NA
BR474433,og_cb_full,Test,USD,NA
BR582606,og_cb_full,Test,USD,NA
BR591095,og_cb_full,Test,USD,NA
BR323295,og_cb_full,Test,USD,NA
BR240295,og_cb_full,Test,USD,NA
BR75081,og_cb_full,Test,USD,NA
BR31013,og_cb_full,Test,USD,NA
BR19940,og_cb_full,Test,USD,NA
BR123217,og_cb_full,Test,USD,NA
BR176021,og_cb_full,Test,USD,NA
BR84412,og_cb_full,Test,USD,NA
BR191509,og_cb_full,Test,USD,NA
BR225417,og_cb_full,Test,USD,NA
BR186550,og_cb_full,Test,USD,NA
BR203450,og_cb_full,Test,USD,NA
BR508213,og_cb_full,Test,USD,NA
BR295969,og_cb_full,Test,USD,NA
BR91630,og_cb_full,Test,USD,NA
BR305827,og_cb_full,Test,USD,NA
BR710,og_cb_full,Test,USD,NA
BR648562,og_cb_full,Test,USD,NA
BR249744,og_cb_full,Test,USD,NA
BR259500,og_cb_full,Test,USD,NA
BR96189,og_cb_full,Test,USD,NA
BR341894,og_cb_full,Test,USD,NA
BR189008,og_cb_full,Test,USD,NA
BR372385,og_cb_full,Test,USD,NA
BR106302,og_cb_full,Test,USD,NA
BR159491,og_cb_full,Test,USD,NA
BR193592,og_cb_full,Test,USD,NA
BR228315,og_cb_full,Test,USD,NA
BR488751,og_cb_full,Test,USD,NA
BR157030,og_cb_full,Test,USD,NA
BR376064,og_cb_full,Test,USD,NA
BR197974,og_cb_full,Test,USD,NA
BR174005,og_cb_full,Test,USD,NA
BR122808,og_cb_full,Test,USD,NA
BR225490,og_cb_full,Test,USD,NA
BR388329,og_cb_full,Test,USD,NA
BR260028,og_cb_full,Test,USD,NA
BR93690,og_cb_full,Test,USD,NA
BR309859,og_cb_full,Test,USD,NA
BR270704,og_cb_full,Test,USD,NA
BR193207,og_cb_full,Test,USD,NA
BR24997,og_cb_full,Test,USD,NA
BR152544,og_cb_full,Test,USD,NA
BR43332,og_cb_full,Test,USD,NA
BR293307,og_cb_full,Test,USD,NA
BR293283,og_cb_full,Test,USD,NA
BR202596,og_cb_full,Test,USD,NA
BR562890,og_cb_full,Test,USD,NA
BR627960,og_cb_full,Test,USD,NA
BR238114,og_cb_full,Test,USD,NA
BR575672,og_cb_full,Test,USD,NA
BR239805,og_cb_full,Test,USD,NA
BR622450,og_cb_full,Test,USD,NA
BR226696,og_cb_full,Test,USD,NA
BR454159,og_cb_full,Test,USD,NA
BR55693,og_cb_full,Test,USD,NA
BR316735,og_cb_full,Test,USD,NA
BR481144,og_cb_full,Test,USD,NA
BR113989,og_cb_full,Test,USD,NA
BR118889,og_cb_full,Test,USD,NA
BR42648,og_cb_full,Test,USD,NA
BR496769,og_cb_full,Test,USD,NA
BR13338,og_cb_full,Test,USD,NA
BR380957,og_cb_full,Test,USD,NA
BR36817,og_cb_full,Test,USD,NA
BR283572,og_cb_full,Test,USD,NA
BR140528,og_cb_full,Test,USD,NA
BR596453,og_cb_full,Test,USD,NA
BR192398,og_cb_full,Test,USD,NA
BR302544,og_cb_full,Test,USD,NA
BR235916,og_cb_full,Test,USD,NA
BR19220,og_cb_full,Test,USD,NA
BR602705,og_cb_full,Test,USD,NA
BR212947,og_cb_full,Test,USD,NA
BR141568,og_cb_full,Test,USD,NA
BR201198,og_cb_full,Test,USD,NA
BR646896,og_cb_full,Test,USD,NA
BR253279,og_cb_full,Test,USD,NA
BR250718,og_cb_full,Test,USD,NA
BR279840,og_cb_full,Test,USD,NA
BR412467,og_cb_full,Test,USD,NA
BR644376,og_cb_full,Test,USD,NA
BR203851,og_cb_full,Test,USD,NA
BR72853,og_cb_full,Test,USD,NA
BR228940,og_cb_full,Test,USD,NA
BR93951,og_cb_full,Test,USD,NA
BR488732,og_cb_full,Test,USD,NA
BR223930,og_cb_full,Test,USD,NA
BR121721,og_cb_full,Test,USD,NA
BR273656,og_cb_full,Test,USD,NA
BR12897,og_cb_full,Test,USD,NA
BR573157,og_cb_full,Test,USD,NA
BR185791,og_cb_full,Test,USD,NA
BR402365,og_cb_full,Test,USD,NA
BR599762,og_cb_full,Test,USD,NA
BR51047,og_cb_full,Test,USD,NA
BR634845,og_cb_full,Test,USD,NA
BR197318,og_cb_full,Test,USD,NA
BR671613,og_cb_full,Test,USD,NA
BR607993,og_cb_full,Test,USD,NA
BR487494,og_cb_full,Test,USD,NA
BR309852,og_cb_full,Test,USD,NA
BR172153,og_cb_full,Test,USD,NA
BR242275,og_cb_full,Test,USD,NA
BR111032,og_cb_full,Test,USD,NA
BR88173,og_cb_full,Test,USD,NA
BR237631,og_cb_full,Test,USD,NA
BR287873,og_cb_full,Test,USD,NA
BR395922,og_cb_full,Test,USD,NA
BR221729,og_cb_full,Test,USD,NA
BR442884,og_cb_full,Test,USD,NA
BR516889,og_cb_full,Test,USD,NA
BR530425,og_cb_full,Test,USD,NA
BR328176,og_cb_full,Test,USD,NA
BR590830,og_cb_full,Test,USD,NA
BR548173,og_cb_full,Test,USD,NA
BR606945,og_cb_full,Test,USD,NA
BR676509,og_cb_full,Test,USD,NA
BR227358,og_cb_full,Test,USD,NA
BR205289,og_cb_full,Test,USD,NA
BR140624,og_cb_full,Test,USD,NA
BR72613,og_cb_full,Test,USD,NA
BR152211,og_cb_full,Test,USD,NA
BR440336,og_cb_full,Test,USD,NA
BR335620,og_cb_full,Test,USD,NA
BR305590,og_cb_full,Test,USD,NA
BR404542,og_cb_full,Test,USD,NA
BR262543,og_cb_full,Test,USD,NA
BR286125,og_cb_full,Test,USD,NA
BR236957,og_cb_full,Test,USD,NA
BR282972,og_cb_full,Test,USD,NA
BR542285,og_cb_full,Test,USD,NA
BR35623,og_cb_full,Test,USD,NA
BR590162,og_cb_full,Test,USD,NA
BR612604,og_cb_full,Test,USD,NA
BR560875,og_cb_full,Test,USD,NA
BR426069,og_cb_full,Test,USD,NA
BR249989,og_cb_full,Test,USD,NA
BR157521,og_cb_full,Test,USD,NA
BR193946,og_cb_full,Test,USD,NA
BR105982,og_cb_full,Test,USD,NA
BR421146,og_cb_full,Test,USD,NA
BR171524,og_cb_full,Test,USD,NA
BR433797,og_cb_full,Test,USD,NA
